LATITUDE,LONGITUDE,POP_DENSITY
48.0,28.5,41.70827943628889
48.0,29.0,32.45391783039942
48.0,29.5,44.734922910951916
48.0,30.0,24.968117741175405
48.0,30.5,29.749084300997737
48.0,31.0,77.73784893785819
48.0,31.5,17.47401350401506
48.0,32.0,16.370724697460904
48.0,32.5,13.27088152683702
48.0,33.0,23.313826712926904
48.0,33.5,324.85437153680135
48.0,34.0,14.108376984863682
48.0,34.5,16.405846906571735
48.0,35.0,359.99295391538794
48.0,35.5,49.70935025860091
48.0,36.0,23.4188425812823
48.0,36.5,21.471747910418287
48.0,37.0,29.14055916744899
48.0,37.5,214.7163227597276
48.0,38.0,609.3113007725018
48.0,38.5,107.2444344569011
48.0,39.0,108.09663037473453
48.0,39.5,107.58893731944737
48.0,40.0,42.79998842303598
48.5,22.0,189.37182610692946
48.5,22.5,193.15043598924063
48.5,23.0,95.04865152647896
48.5,23.5,45.96194244970237
48.5,24.0,20.93117984231351
48.5,24.5,82.21072424356761
48.5,25.0,126.56453846330021
48.5,25.5,92.99944615552744
48.5,26.0,212.1920874031032
48.5,26.5,115.60695939831291
48.5,27.0,46.697413224935026
48.5,27.5,50.88199371782653
48.5,28.0,43.796835300160936
48.5,28.5,37.52666825830614
48.5,29.0,51.86844170854992
48.5,29.5,45.730413481748286
48.5,30.0,56.156173273867346
48.5,30.5,25.24212696680373
48.5,31.0,16.750058016344376
48.5,31.5,31.381662082766454
48.5,32.0,42.02168579581453
48.5,32.5,124.94808216032412
48.5,33.0,60.144732339780965
48.5,33.5,44.825900966384566
48.5,34.0,34.07287520762184
48.5,34.5,150.20131840941553
48.5,35.0,551.9839474447963
48.5,35.5,69.42284854588684
48.5,36.0,85.12406112224448
48.5,36.5,30.35938659175045
48.5,37.0,90.92460156483453
48.5,37.5,157.4563240953184
48.5,38.0,226.48040464402845
48.5,38.5,187.55230538890865
48.5,39.0,138.4414424303773
48.5,39.5,284.2688477449087
48.5,40.0,77.770639605316
49.0,22.5,33.713298388992676
49.0,23.0,35.72063006510579
49.0,23.5,30.512955684430985
49.0,24.0,91.41758071028788
49.0,24.5,243.85249806928005
49.0,25.0,67.72932683802806
49.0,25.5,62.27042275373818
49.0,26.0,70.63776466370729
49.0,26.5,45.87596858637769
49.0,27.0,39.855702629918
49.0,27.5,35.584087909961426
49.0,28.0,52.9681212714845
49.0,28.5,232.37642123046615
49.0,29.0,38.27166266848219
49.0,29.5,40.225374406149214
49.0,30.0,64.74893014616691
49.0,30.5,40.187157690656235
49.0,31.0,43.05436219473795
49.0,31.5,38.800754295522665
49.0,32.0,61.30697141250295
49.0,32.5,20.813396088490723
49.0,33.0,36.28057455961028
49.0,33.5,183.10661432905417
49.0,34.0,23.579262071561384
49.0,34.5,25.102192577495305
49.0,35.0,19.887405713846114
49.0,35.5,22.151936630825368
49.0,36.0,16.48346472831873
49.0,36.5,50.271841080780135
49.0,37.0,16.56292408864024
49.0,37.5,135.2904323424473
49.0,38.0,34.47949440150548
49.0,38.5,161.81001160483882
49.0,39.0,21.119053796615475
49.0,39.5,16.16997960504721
49.0,40.0,7.610262225537251
49.5,22.5,31.03065835345875
49.5,23.0,81.08867913334183
49.5,23.5,136.0065318270804
49.5,24.0,123.44662984269483
49.5,24.5,46.11107318342253
49.5,25.0,50.34025288997244
49.5,25.5,175.55012355015606
49.5,26.0,55.39122687301048
49.5,26.5,29.94649152227463
49.5,27.0,171.97651113084166
49.5,27.5,32.53040804640804
49.5,28.0,40.20850766225069
49.5,28.5,67.78796232407016
49.5,29.0,34.51705503501908
49.5,29.5,31.868527120920284
49.5,30.0,28.984238653540277
49.5,30.5,33.294752325293224
49.5,31.0,41.80217457262456
49.5,31.5,38.458515548450976
49.5,32.0,199.35203574669376
49.5,32.5,28.83955046214532
49.5,33.0,19.669841644124162
49.5,33.5,21.448356513695785
49.5,34.0,21.798818434808865
49.5,34.5,184.62922971971528
49.5,35.0,29.651668197968426
49.5,35.5,31.26176331399233
49.5,36.0,34.78944049179912
49.5,36.5,41.289742569995575
49.5,37.0,34.23974387837845
49.5,37.5,47.97784417068367
49.5,38.0,17.052252084422275
49.5,38.5,13.789074314492089
49.5,39.0,27.3004488696595
49.5,39.5,12.57840541460779
49.5,40.0,12.881272439578549
50.0,23.0,76.40964253342365
50.0,23.5,88.96689987633967
50.0,24.0,463.03686618438275
50.0,24.5,55.81260764069346
50.0,25.0,54.55555610425745
50.0,25.5,57.581282948173964
50.0,26.0,42.76472192476778
50.0,26.5,31.242425978565368
50.0,27.0,62.111988527552064
50.0,27.5,45.2210072979492
50.0,28.0,30.77283966781909
50.0,28.5,104.56926324456727
50.0,29.0,33.23468532025104
50.0,29.5,25.600817509248955
50.0,30.0,162.84510035143134
50.0,30.5,76.84095326944941
50.0,31.0,38.10523002381347
50.0,31.5,39.487622587841564
50.0,32.0,33.47101900167119
50.0,32.5,32.753505036085784
50.0,33.0,42.241880718422415
50.0,33.5,42.24965497164452
50.0,34.0,22.191284142918697
50.0,34.5,25.115387936576266
50.0,35.0,24.62544635095215
50.0,35.5,32.331305484847576
50.0,36.0,392.5836379437069
50.0,36.5,475.55273372636475
50.0,37.0,22.511620451931545
50.0,37.5,19.30892813742518
50.0,38.0,10.5150858327551
50.0,38.5,11.787416289328155
50.0,39.0,8.24457132448512
50.0,39.5,2.362222904508764
50.5,23.5,63.747605437082605
50.5,24.0,146.83084171809415
50.5,24.5,46.76204696924475
50.5,25.0,38.964602261531255
50.5,25.5,84.2948482477233
50.5,26.0,149.8900133198669
50.5,26.5,132.769338955374
50.5,27.0,58.305795607685134
50.5,27.5,61.62863741181434
50.5,28.0,22.317568563160396
50.5,28.5,130.94708899670172
50.5,29.0,43.33331860553603
50.5,29.5,26.708907062326656
50.5,30.0,112.0703836288415
50.5,30.5,1687.9688999902066
50.5,31.0,162.72243855962185
50.5,31.5,35.92649912684328
50.5,32.0,17.326623269600617
50.5,32.5,56.40309717261955
50.5,33.0,17.42322336443189
50.5,33.5,39.97839932897745
50.5,34.0,28.325248487475587
50.5,34.5,24.074567421346046
50.5,35.0,50.073513917419234
50.5,35.5,19.885704876550403
50.5,36.0,34.92734111136064
50.5,36.5,40.455547489849394
50.5,37.0,39.179226415938345
50.5,37.5,8.645550241951916
51.0,23.5,20.167519867420197
51.0,24.0,42.12181919887784
51.0,24.5,81.28250435666115
51.0,25.0,33.99938182350032
51.0,25.5,116.46531402303869
51.0,26.0,30.790189901506473
51.0,26.5,47.87398752580886
51.0,27.0,34.335161598175134
51.0,27.5,16.01525845507137
51.0,28.0,20.48870446830014
51.0,28.5,48.02739863376133
51.0,29.0,17.222915713384214
51.0,29.5,14.10001839507146
51.0,30.0,11.21544587607569
51.0,30.5,16.60174134087142
51.0,31.0,21.855979546119688
51.0,31.5,18.1240956686458
51.0,32.0,47.90768976655661
51.0,32.5,21.01524791594933
51.0,33.0,67.30906528556453
51.0,33.5,20.541783062278295
51.0,34.0,23.702072680076697
51.0,34.5,39.33780058530848
51.0,35.0,172.79458081321025
51.0,35.5,19.502924786880612
51.5,23.5,13.963490438503278
51.5,24.0,20.97802266173316
51.5,24.5,37.85253230943596
51.5,25.0,36.1067147708836
51.5,25.5,15.84267493619466
51.5,26.0,62.13888326262812
51.5,26.5,50.235491080166945
51.5,27.0,27.80092256991341
51.5,27.5,10.574796502822197
51.5,28.0,6.4642760292702315
51.5,28.5,16.537765060795678
51.5,29.0,22.82525679296028
51.5,29.5,2.238008868239468
51.5,30.0,5.966946964446219
51.5,30.5,46.70114003728492
51.5,31.0,60.164189043201034
51.5,31.5,129.92621052185729
51.5,32.0,19.765254078602112
51.5,32.5,17.98597314364212
51.5,33.0,20.289384299311557
51.5,33.5,20.6699804127688
51.5,34.0,40.786669307664035
51.5,34.5,18.681093704269593
52.0,24.5,20.00238973419642
52.0,25.0,18.534268964884205
52.0,25.5,28.072177874969157
52.0,26.0,34.08835214388739
52.0,26.5,17.63206797702746
52.0,27.0,7.403161440524021
52.0,30.5,5.2250740686188575
52.0,31.0,10.437137390801073
52.0,31.5,16.024032472246468
52.0,32.0,22.42108121349439
52.0,32.5,14.864949394524599
52.0,33.0,11.28638400882387
52.0,33.5,57.49192143155604
52.0,34.0,18.95312418316717
52.0,34.5,11.731173050344287
52.5,32.5,6.43395957270184
52.5,33.0,6.096380901489502
52.5,33.5,12.07739827084596
52.5,34.0,2.8181431103301677
