time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm),wind_direction_10m_dominant (°)
2016-04-09,22.6,8.6,15.8,0.00,0.00,143
2016-04-10,18.8,10.1,14.4,0.00,0.00,119
2016-04-11,20.7,8.6,14.5,1.60,0.00,82
2016-04-12,18.9,8.3,13.8,0.00,0.00,60
2016-04-13,19.2,6.6,13.5,0.00,0.00,113
2016-04-14,18.1,9.5,13.5,1.70,0.00,239
2016-04-15,15.8,8.3,12.2,5.10,0.00,155
2016-04-16,13.1,5.9,9.6,2.40,0.00,300
2016-04-17,18.8,4.4,11.4,5.50,0.00,171
2016-04-18,21.7,9.7,15.1,3.70,0.00,241
2016-04-19,14.0,8.7,11.4,0.00,0.00,318
2016-04-20,12.9,6.8,9.8,0.00,0.00,293
2016-04-21,9.5,3.9,6.8,2.70,0.00,307
2016-04-22,12.9,1.5,7.3,2.20,0.00,243
2016-04-23,11.0,3.9,7.3,0.00,0.00,274
2016-04-24,16.5,4.2,10.7,0.20,0.00,120
2016-04-25,18.1,9.9,13.2,1.80,0.00,103
2016-04-26,16.2,9.8,12.5,9.60,0.00,169
2016-04-27,15.5,9.3,12.0,9.50,0.00,13
2016-04-28,16.5,8.3,12.5,4.20,0.00,262
2016-04-29,17.5,9.2,12.9,1.30,0.00,336
2016-04-30,13.9,6.5,10.8,0.00,0.00,24
2016-05-01,15.8,5.1,10.8,0.00,0.00,32
2016-05-02,18.2,5.2,12.3,0.00,0.00,357
2016-05-03,17.5,5.3,12.3,0.00,0.00,57
2016-05-04,18.5,6.6,13.3,0.00,0.00,54
2016-05-05,19.4,6.4,12.8,2.70,0.00,10
2016-05-06,14.3,5.6,10.7,3.70,0.00,53
2016-05-07,19.4,10.1,14.2,4.70,0.00,65
2016-05-08,21.8,9.4,15.2,1.60,0.00,75
2016-05-09,22.1,7.9,15.8,0.20,0.00,78
2016-05-10,22.7,11.1,17.3,0.00,0.00,64
2016-05-11,23.1,10.2,17.2,0.90,0.00,114
2016-05-12,21.7,10.9,16.0,3.00,0.00,52
2016-05-13,17.7,11.8,14.7,0.00,0.00,86
2016-05-14,14.0,11.5,12.4,7.90,0.00,76
2016-05-15,14.7,9.5,12.4,2.90,0.00,7
2016-05-16,18.0,5.4,12.6,0.50,0.00,324
2016-05-17,19.4,11.0,14.7,14.30,0.00,130
2016-05-18,15.9,8.9,12.5,1.00,0.00,274
2016-05-19,16.6,6.0,11.7,12.90,0.00,347
2016-05-20,14.0,9.0,11.1,15.40,0.00,227
2016-05-21,15.6,9.3,12.0,9.70,0.00,257
2016-05-22,19.2,9.3,14.4,0.90,0.00,290
2016-05-23,19.0,8.9,14.1,2.00,0.00,331
2016-05-24,18.1,8.5,13.9,2.80,0.00,354
2016-05-25,21.4,8.4,15.9,0.20,0.00,150
2016-05-26,23.0,12.0,17.9,0.20,0.00,57
2016-05-27,23.0,13.9,18.3,11.20,0.00,30
2016-05-28,23.0,15.2,19.3,0.40,0.00,87
2016-05-29,25.1,14.9,19.6,8.60,0.00,55
2016-05-30,24.2,14.9,19.6,7.70,0.00,70
2016-05-31,23.7,16.9,19.9,3.30,0.00,73
2016-06-01,19.1,13.2,16.3,0.00,0.00,64
2016-06-02,18.7,9.8,15.0,0.00,0.00,57
2016-06-03,20.0,9.4,15.5,0.00,0.00,58
2016-06-04,21.8,10.6,17.0,2.00,0.00,308
2016-06-05,21.8,12.7,17.2,7.30,0.00,250
2016-06-06,16.5,10.0,14.2,0.20,0.00,334
2016-06-07,14.1,7.0,10.8,1.10,0.00,332
2016-06-08,14.5,5.8,10.8,0.20,0.00,304
2016-06-09,20.1,9.1,15.0,0.00,0.00,211
2016-06-10,20.4,12.4,16.7,0.20,0.00,208
2016-06-11,15.9,13.5,14.9,18.10,0.00,194
2016-06-12,18.5,10.0,15.0,0.20,0.00,264
2016-06-13,18.9,10.4,15.3,3.50,0.00,101
2016-06-14,23.6,14.1,18.8,10.20,0.00,114
2016-06-15,23.8,16.9,20.0,8.30,0.00,111
2016-06-16,23.9,16.1,20.2,1.60,0.00,178
2016-06-17,26.3,14.6,21.4,0.00,0.00,205
2016-06-18,27.7,18.8,23.2,1.20,0.00,194
2016-06-19,24.8,18.4,21.6,20.70,0.00,238
2016-06-20,26.7,16.5,21.9,0.00,0.00,45
2016-06-21,28.6,16.6,23.3,0.00,0.00,150
2016-06-22,29.4,18.0,24.3,0.40,0.00,237
2016-06-23,25.9,18.8,22.6,0.00,0.00,4
2016-06-24,24.4,16.9,21.2,0.00,0.00,27
2016-06-25,27.0,15.6,22.1,0.00,0.00,56
2016-06-26,28.1,17.6,23.7,0.00,0.00,141
2016-06-27,28.4,17.3,24.7,0.00,0.00,208
2016-06-28,29.1,20.9,25.3,0.00,0.00,43
2016-06-29,27.2,19.7,22.9,15.90,0.00,61
2016-06-30,23.9,19.5,21.7,5.80,0.00,38
2016-07-01,26.8,18.9,22.8,0.00,0.00,43
2016-07-02,26.8,16.0,22.5,0.00,0.00,42
2016-07-03,27.4,16.4,22.7,1.50,0.00,85
2016-07-04,26.8,16.7,21.1,2.10,0.00,280
2016-07-05,20.8,13.2,17.4,0.00,0.00,296
2016-07-06,23.3,11.9,18.4,0.00,0.00,225
2016-07-07,20.9,15.3,18.3,4.80,0.00,231
2016-07-08,20.5,12.4,16.9,0.10,0.00,287
2016-07-09,21.9,12.4,17.8,0.00,0.00,258
2016-07-10,23.3,12.4,18.8,0.00,0.00,218
2016-07-11,23.8,14.4,19.7,0.10,0.00,284
2016-07-12,28.1,17.0,22.9,0.00,0.00,225
2016-07-13,29.6,19.3,24.7,0.00,0.00,213
2016-07-14,30.9,18.1,25.3,0.00,0.00,179
2016-07-15,33.2,18.8,26.8,0.00,0.00,134
2016-07-16,34.0,21.9,28.1,0.00,0.00,28
2016-07-17,34.6,22.5,28.7,0.00,0.00,87
2016-07-18,32.8,21.7,27.8,7.40,0.00,103
2016-07-19,23.5,17.7,20.9,16.80,0.00,351
2016-07-20,21.3,16.2,18.1,1.40,0.00,295
2016-07-21,21.0,12.9,16.9,5.50,0.00,221
2016-07-22,19.0,13.2,15.7,6.20,0.00,88
2016-07-23,21.4,14.3,17.6,10.50,0.00,309
2016-07-24,23.0,15.8,19.7,0.30,0.00,4
2016-07-25,26.6,16.9,22.0,0.20,0.00,23
2016-07-26,27.5,17.1,22.8,0.10,0.00,33
2016-07-27,28.3,17.1,23.3,0.40,0.00,23
2016-07-28,29.0,18.3,24.4,0.10,0.00,325
2016-07-29,27.9,20.3,24.5,0.40,0.00,31
2016-07-30,28.2,19.4,23.7,2.60,0.00,185
2016-07-31,28.0,18.3,23.4,0.30,0.00,350
2016-08-01,29.1,17.3,24.0,0.00,0.00,103
2016-08-02,30.2,18.7,24.5,0.20,0.00,161
2016-08-03,25.4,19.4,22.2,1.80,0.00,330
2016-08-04,25.1,16.0,21.0,0.00,0.00,349
2016-08-05,27.0,14.4,21.5,0.00,0.00,52
2016-08-06,31.3,17.4,24.3,0.00,0.00,65
2016-08-07,32.7,18.2,25.3,5.30,0.00,343
2016-08-08,24.1,16.6,20.4,0.00,0.00,349
2016-08-09,25.2,14.3,20.3,0.00,0.00,42
2016-08-10,27.9,17.1,22.1,1.50,0.00,89
2016-08-11,29.9,19.1,23.6,2.50,0.00,155
2016-08-12,24.0,14.0,20.6,4.80,0.00,340
2016-08-13,15.0,12.5,13.7,10.40,0.00,9
2016-08-14,14.4,13.0,13.9,46.90,0.00,330
2016-08-15,20.8,12.8,16.9,2.60,0.00,278
2016-08-16,22.1,11.7,17.2,4.10,0.00,206
2016-08-17,22.6,14.6,18.6,3.80,0.00,139
2016-08-18,26.4,16.4,21.7,0.90,0.00,111
2016-08-19,25.2,18.0,21.6,0.20,0.00,92
2016-08-20,26.7,15.7,21.3,0.50,0.00,299
2016-08-21,27.2,17.0,22.2,0.00,0.00,33
2016-08-22,28.8,18.5,23.9,0.20,0.00,59
2016-08-23,30.4,20.2,24.8,0.00,0.00,109
2016-08-24,27.3,16.1,22.0,1.00,0.00,17
2016-08-25,19.9,17.0,18.5,3.80,0.00,11
2016-08-26,21.6,14.3,17.8,0.00,0.00,15
2016-08-27,25.0,13.2,19.4,0.00,0.00,23
2016-08-28,28.2,13.8,21.6,0.00,0.00,264
2016-08-29,28.6,14.9,22.2,0.00,0.00,122
2016-08-30,29.1,17.7,23.0,1.20,0.00,165
2016-08-31,19.6,14.6,17.8,4.80,0.00,343
2016-09-01,20.2,11.2,16.0,0.00,0.00,334
2016-09-02,20.3,13.9,17.2,0.00,0.00,313
2016-09-03,22.7,14.2,18.3,0.00,0.00,273
2016-09-04,23.4,12.5,18.4,0.00,0.00,268
2016-09-05,27.4,15.7,21.2,0.00,0.00,208
2016-09-06,23.0,15.1,18.9,0.00,0.00,24
2016-09-07,21.1,11.5,16.5,0.00,0.00,320
2016-09-08,22.8,12.9,17.9,0.00,0.00,297
2016-09-09,20.7,12.8,16.7,0.00,0.00,348
2016-09-10,20.4,9.1,14.9,0.00,0.00,110
2016-09-11,24.4,11.8,17.7,0.00,0.00,281
2016-09-12,24.8,12.0,18.5,0.00,0.00,64
2016-09-13,23.4,14.1,18.3,0.00,0.00,311
2016-09-14,15.3,10.2,13.0,0.00,0.00,2
2016-09-15,14.6,8.1,11.7,0.00,0.00,329
2016-09-16,18.9,9.7,14.2,0.00,0.00,284
2016-09-17,14.9,9.3,12.4,0.00,0.00,356
2016-09-18,13.7,9.6,11.5,0.00,0.00,356
2016-09-19,13.2,8.1,10.7,0.00,0.00,342
2016-09-20,10.9,6.7,8.8,0.00,0.00,42
2016-09-21,12.6,6.9,9.2,0.40,0.00,5
2016-09-22,11.8,6.6,8.8,4.20,0.00,269
2016-09-23,12.1,5.4,8.4,0.10,0.00,249
2016-09-24,14.5,3.3,9.3,0.00,0.00,312
2016-09-25,12.9,7.7,10.3,1.40,0.00,355
2016-09-26,12.5,9.1,10.9,0.10,0.00,2
2016-09-27,12.3,9.3,10.8,0.10,0.00,359
2016-09-28,11.1,6.9,9.2,0.00,0.00,344
2016-09-29,13.7,6.7,10.1,3.10,0.00,217
2016-09-30,17.1,5.1,11.5,0.00,0.00,212
2016-10-01,22.0,11.7,16.5,0.00,0.00,219
2016-10-02,21.1,12.2,16.0,0.00,0.00,177
2016-10-03,20.5,8.1,14.3,0.00,0.00,134
2016-10-04,19.1,10.5,14.8,0.00,0.00,120
2016-10-05,19.3,13.5,15.9,3.10,0.00,119
2016-10-06,15.2,9.2,12.3,3.00,0.00,316
2016-10-07,16.4,7.7,11.6,5.20,0.00,160
2016-10-08,15.0,8.3,11.9,2.00,0.00,67
2016-10-09,12.9,8.0,11.6,18.00,0.00,105
2016-10-10,8.3,7.6,8.0,8.30,0.00,176
2016-10-11,10.0,6.6,8.4,2.70,0.00,91
2016-10-12,8.4,2.9,6.1,0.00,0.00,81
2016-10-13,8.2,1.3,4.3,0.00,0.00,81
2016-10-14,5.2,-0.3,3.0,0.00,0.00,35
2016-10-15,6.6,2.8,4.4,0.00,0.00,17
2016-10-16,7.4,1.1,4.5,0.00,0.00,27
2016-10-17,6.7,-2.1,2.5,0.00,0.00,36
2016-10-18,5.2,1.0,3.1,0.00,0.00,99
2016-10-19,4.1,1.9,2.9,0.00,0.00,108
2016-10-20,4.7,1.5,2.9,0.00,0.00,93
2016-10-21,5.4,1.1,3.1,0.00,0.00,100
2016-10-22,7.7,2.8,4.9,0.00,0.00,116
2016-10-23,6.5,2.1,4.2,0.00,0.00,107
2016-10-24,5.1,0.3,3.0,0.00,0.00,106
2016-10-25,3.5,-1.9,0.6,0.00,0.00,132
2016-10-26,3.6,-3.1,-0.3,0.00,0.00,149
2016-10-27,2.0,-2.6,-0.5,0.00,0.00,133
2016-10-28,3.6,-3.0,-0.4,0.00,0.00,192
2016-10-29,6.2,-1.1,2.1,1.30,3.85,225
2016-10-30,4.4,0.7,2.1,0.80,0.00,279
2016-10-31,2.1,-0.5,0.8,0.60,0.91,340
2016-11-01,0.9,-1.6,-0.4,0.00,0.00,353
2016-11-02,1.7,-2.2,-0.5,0.00,2.10,167
2016-11-03,3.7,-0.0,2.1,0.70,2.80,215
2016-11-04,3.6,-1.3,1.6,0.50,0.07,267
2016-11-05,3.5,-2.1,0.3,0.00,0.14,258
2016-11-06,8.7,-0.5,3.7,3.70,0.28,171
2016-11-07,13.4,9.0,11.1,2.50,0.00,196
2016-11-08,11.5,4.7,6.4,1.30,0.00,267
2016-11-09,5.7,3.3,4.1,7.10,0.00,66
2016-11-10,12.0,3.4,9.2,25.30,0.00,302
2016-11-11,3.0,0.3,1.4,4.00,1.75,267
2016-11-12,1.9,-2.6,-0.4,0.00,0.00,277
2016-11-13,1.8,-2.9,-0.7,0.00,2.80,67
2016-11-14,-0.2,-2.3,-0.9,0.00,3.08,40
2016-11-15,-1.9,-3.4,-2.7,0.00,0.00,29
2016-11-16,-1.3,-4.2,-2.8,0.00,0.00,100
2016-11-17,-0.7,-2.4,-1.8,0.00,0.00,158
2016-11-18,1.5,-1.9,-0.1,0.00,0.00,176
2016-11-19,2.2,-1.9,0.1,0.00,0.00,165
2016-11-20,0.5,-3.7,-1.9,0.00,0.00,150
2016-11-21,-1.0,-4.4,-2.3,0.00,0.00,139
2016-11-22,-2.1,-6.0,-4.6,0.00,0.00,138
2016-11-23,-2.5,-8.9,-6.1,0.00,0.00,148
2016-11-24,-1.8,-11.8,-7.0,0.00,0.00,191
2016-11-25,-1.1,-4.9,-2.7,0.10,0.63,258
2016-11-26,0.3,-1.6,-0.8,0.00,0.14,253
2016-11-27,3.7,-0.8,1.8,2.50,0.00,226
2016-11-28,1.8,-1.1,0.6,4.10,0.77,256
2016-11-29,-1.0,-6.7,-3.5,0.00,0.63,289
2016-11-30,-6.6,-8.6,-7.7,0.00,0.00,289
2016-12-01,-2.8,-8.1,-4.7,0.00,2.03,184
2016-12-02,-0.7,-3.1,-2.1,0.00,2.52,158
2016-12-03,-3.3,-6.2,-4.7,0.00,4.34,37
2016-12-04,-5.0,-8.1,-6.4,0.00,1.19,296
2016-12-05,-3.7,-8.7,-7.1,0.00,0.42,258
2016-12-06,-1.2,-7.7,-3.1,0.00,3.29,274
2016-12-07,-8.2,-15.2,-11.7,0.00,0.00,317
2016-12-08,1.0,-11.6,-6.5,0.90,5.74,246
2016-12-09,3.7,1.9,2.9,6.20,0.00,285
2016-12-10,3.7,2.2,2.9,2.70,0.00,285
2016-12-11,2.6,-5.5,-3.5,0.90,0.63,357
2016-12-12,-4.3,-8.8,-6.3,0.00,9.66,56
2016-12-13,-6.2,-11.2,-9.2,0.00,0.91,305
2016-12-14,-5.1,-13.4,-7.7,0.00,0.35,205
2016-12-15,-7.5,-13.7,-9.7,0.00,0.00,29
2016-12-16,-10.5,-12.9,-11.8,0.00,0.00,326
2016-12-17,-4.5,-13.5,-7.9,0.00,0.42,221
2016-12-18,-0.6,-4.2,-2.2,0.00,0.14,269
2016-12-19,-0.1,-4.7,-2.5,0.00,1.26,289
2016-12-20,-0.3,-9.4,-3.5,0.00,0.00,25
2016-12-21,-0.8,-12.6,-6.7,0.10,0.56,269
2016-12-22,0.4,-1.1,-0.2,0.00,0.28,274
2016-12-23,-1.3,-3.5,-2.5,0.00,0.35,243
2016-12-24,0.0,-2.6,-1.3,0.00,0.14,289
2016-12-25,-1.0,-2.5,-1.6,0.00,0.98,197
2016-12-26,-0.1,-2.9,-1.6,0.00,0.07,223
2016-12-27,1.8,-1.8,0.1,0.30,3.78,226
2016-12-28,0.5,-0.9,0.1,0.00,2.31,252
2016-12-29,-1.4,-3.2,-2.0,0.00,0.35,360
2016-12-30,-3.5,-9.8,-6.1,0.00,0.00,308
2016-12-31,-1.6,-5.8,-3.3,0.00,0.07,253
2017-01-01,-0.1,-3.1,-1.4,0.00,0.21,256
2017-01-02,0.8,-1.8,-0.3,0.30,0.28,244
2017-01-03,-0.9,-5.0,-2.3,0.10,0.70,264
2017-01-04,-2.1,-6.9,-4.1,0.00,0.84,210
2017-01-05,-1.3,-5.2,-2.8,0.00,0.56,202
2017-01-06,-2.1,-11.6,-8.9,0.00,1.61,339
2017-01-07,-10.2,-13.0,-11.6,0.00,7.56,40
2017-01-08,-7.3,-12.1,-9.3,0.00,1.47,58
2017-01-09,-5.2,-8.4,-7.0,0.00,0.28,46
2017-01-10,-4.3,-6.8,-5.8,0.00,0.00,83
2017-01-11,-3.3,-6.7,-5.1,0.00,0.07,122
2017-01-12,-1.1,-6.1,-3.3,0.00,1.40,177
2017-01-13,-3.4,-10.5,-7.0,0.00,0.00,191
2017-01-14,1.3,-5.5,-1.5,0.40,0.77,159
2017-01-15,1.4,-1.7,0.3,1.00,4.83,178
2017-01-16,-2.2,-9.5,-4.9,0.00,0.00,326
2017-01-17,-5.9,-12.1,-9.4,0.00,0.00,349
2017-01-18,-4.6,-10.5,-7.5,0.00,0.00,3
2017-01-19,-7.5,-11.7,-9.5,0.00,0.00,280
2017-01-20,-3.6,-8.3,-6.0,0.00,0.07,269
2017-01-21,0.5,-3.9,-1.4,0.00,0.98,292
2017-01-22,-2.2,-10.7,-5.9,0.00,0.00,295
2017-01-23,-0.9,-2.5,-1.8,0.00,0.21,273
2017-01-24,-2.6,-3.9,-3.2,0.00,0.35,264
2017-01-25,-1.3,-9.2,-4.8,0.00,1.54,342
2017-01-26,-9.5,-19.7,-15.3,0.00,0.00,8
2017-01-27,-6.5,-17.4,-9.9,0.00,0.77,304
2017-01-28,-2.3,-8.7,-4.8,0.00,0.07,342
2017-01-29,-3.4,-19.5,-10.8,0.00,0.00,64
2017-01-30,-15.8,-23.3,-20.0,0.00,0.00,152
2017-01-31,-14.2,-23.6,-18.8,0.00,0.00,201
2017-02-01,-8.7,-18.0,-12.5,0.00,0.00,277
2017-02-02,-3.1,-9.4,-5.8,0.00,0.00,319
2017-02-03,-3.2,-6.9,-5.1,0.00,4.13,145
2017-02-04,0.6,-3.4,-1.0,0.10,5.81,178
2017-02-05,-3.8,-9.7,-6.8,0.00,0.00,14
2017-02-06,-9.8,-13.4,-11.6,0.00,0.42,75
2017-02-07,-13.9,-19.3,-15.6,0.00,0.07,72
2017-02-08,-16.0,-21.7,-19.3,0.00,0.00,70
2017-02-09,-11.2,-21.7,-16.2,0.00,0.00,20
2017-02-10,-6.0,-11.6,-8.6,0.00,0.00,19
2017-02-11,-2.3,-6.1,-4.6,0.00,0.00,13
2017-02-12,-2.9,-6.3,-4.2,0.00,0.07,322
2017-02-13,-5.4,-10.2,-7.4,0.00,0.28,327
2017-02-14,0.2,-9.8,-4.7,0.00,0.84,302
2017-02-15,-0.7,-5.3,-2.5,0.00,0.00,358
2017-02-16,-3.1,-11.7,-6.9,0.00,0.00,338
2017-02-17,-1.4,-11.1,-4.9,0.00,0.35,208
2017-02-18,0.6,-2.4,-0.6,0.10,0.00,234
2017-02-19,1.5,0.0,0.7,0.10,0.00,259
2017-02-20,1.9,-2.0,0.1,0.00,0.00,235
2017-02-21,0.7,-2.8,-0.8,0.10,2.45,218
2017-02-22,1.7,-0.2,1.2,1.50,0.28,260
2017-02-23,2.7,-0.7,1.3,4.30,1.40,238
2017-02-24,5.2,-0.9,2.5,0.30,0.00,220
2017-02-25,3.7,-3.3,0.2,0.00,0.28,269
2017-02-26,-0.0,-5.2,-2.4,0.00,0.00,251
2017-02-27,2.6,-0.4,1.4,0.10,0.98,242
2017-02-28,5.2,-0.5,2.4,0.00,0.00,172
2017-03-01,7.3,0.2,3.3,0.00,0.00,163
2017-03-02,8.9,2.6,4.8,0.40,0.00,185
2017-03-03,9.0,-0.3,3.5,0.00,0.00,257
2017-03-04,8.6,-3.6,2.5,0.00,0.00,230
2017-03-05,11.1,2.2,6.2,0.00,0.00,196
2017-03-06,10.2,2.0,6.1,0.00,0.00,176
2017-03-07,12.8,3.2,7.6,0.00,0.00,151
2017-03-08,11.5,3.4,6.6,0.00,0.00,106
2017-03-09,11.0,1.1,5.7,0.00,0.00,119
2017-03-10,11.3,2.3,6.1,0.00,0.00,130
2017-03-11,9.7,2.6,5.3,0.00,0.00,102
2017-03-12,8.2,-0.0,3.8,0.00,0.00,99
2017-03-13,7.5,-1.2,2.3,0.50,0.00,74
2017-03-14,9.4,1.3,4.4,0.80,0.00,72
2017-03-15,10.2,-2.1,3.7,0.00,0.00,130
2017-03-16,6.5,-1.5,3.2,2.10,0.00,308
2017-03-17,6.3,-1.5,2.1,0.70,0.00,16
2017-03-18,8.9,-2.5,3.0,0.80,0.00,177
2017-03-19,5.2,1.2,2.9,5.00,0.63,155
2017-03-20,6.3,0.5,3.7,1.60,0.00,349
2017-03-21,8.9,-0.8,3.3,0.00,0.00,301
2017-03-22,14.5,-1.1,6.0,0.00,0.00,189
2017-03-23,10.9,2.0,7.1,2.10,0.00,349
2017-03-24,14.4,0.5,6.9,2.00,0.00,220
2017-03-25,5.7,-0.2,3.1,0.20,0.00,326
2017-03-26,6.0,-1.1,2.3,0.40,0.00,46
2017-03-27,8.3,-1.7,3.2,0.40,0.63,293
2017-03-28,10.6,2.6,6.2,0.50,0.00,302
2017-03-29,9.2,0.8,4.8,1.30,0.00,292
2017-03-30,5.7,-3.1,3.2,1.40,0.00,350
2017-03-31,6.6,-4.4,1.7,1.30,0.00,210
2017-04-01,7.5,3.3,5.3,0.30,0.00,354
2017-04-02,17.3,1.3,8.9,0.00,0.00,196
2017-04-03,20.0,8.1,13.3,0.00,0.00,234
2017-04-04,14.5,6.1,10.0,0.00,0.00,55
2017-04-05,15.2,2.9,9.1,0.00,0.00,148
2017-04-06,16.9,8.6,12.0,1.60,0.00,150
2017-04-07,15.2,5.6,10.4,0.90,0.00,155
2017-04-08,11.0,4.8,8.6,0.60,0.00,198
2017-04-09,11.3,2.6,7.1,0.00,0.00,26
2017-04-10,13.6,-0.4,6.7,0.00,0.00,300
2017-04-11,16.7,3.6,10.5,0.00,0.00,209
2017-04-12,10.8,4.2,7.9,5.60,0.00,278
2017-04-13,14.2,3.3,9.3,0.00,0.00,203
2017-04-14,11.8,4.9,8.4,6.60,0.00,279
2017-04-15,9.9,3.1,5.9,3.30,0.00,270
2017-04-16,15.4,4.1,9.8,4.90,0.00,218
2017-04-17,8.6,2.4,5.4,0.00,0.00,319
2017-04-18,8.8,2.0,4.9,0.10,0.00,61
2017-04-19,4.7,1.0,3.0,0.00,0.00,27
2017-04-20,6.7,-2.1,2.2,0.00,0.00,29
2017-04-21,9.3,-2.2,3.5,0.00,0.00,81
2017-04-22,12.0,1.1,6.5,1.90,0.00,259
2017-04-23,10.9,0.1,6.2,0.30,0.00,278
2017-04-24,10.2,0.9,5.6,0.60,0.00,325
2017-04-25,11.8,-0.2,6.3,0.40,0.00,232
2017-04-26,16.7,5.6,10.9,0.00,0.00,192
2017-04-27,19.1,6.8,12.9,0.00,0.00,187
2017-04-28,21.6,8.5,14.6,0.00,0.00,175
2017-04-29,23.1,9.5,16.0,0.00,0.00,162
2017-04-30,23.1,9.9,16.7,0.00,0.00,132
2017-05-01,23.1,12.0,17.2,0.00,0.00,121
2017-05-02,24.0,9.6,16.4,0.00,0.00,316
2017-05-03,20.4,7.9,14.2,0.00,0.00,351
2017-05-04,19.8,9.5,14.5,0.00,0.00,42
2017-05-05,17.7,7.5,12.3,0.00,0.00,63
2017-05-06,22.1,5.3,14.3,0.00,0.00,260
2017-05-07,25.3,9.5,18.0,0.10,0.00,248
2017-05-08,23.6,13.6,18.0,2.70,0.00,204
2017-05-09,15.5,6.3,10.2,0.40,0.00,301
2017-05-10,11.2,4.9,7.5,0.10,0.00,328
2017-05-11,13.5,1.4,8.2,0.00,0.00,244
2017-05-12,12.6,5.4,8.5,2.00,0.00,72
2017-05-13,9.9,6.2,8.0,2.90,0.00,93
2017-05-14,16.0,7.8,10.9,0.50,0.00,61
2017-05-15,18.7,7.3,12.8,0.00,0.00,52
2017-05-16,21.1,5.3,13.8,1.50,0.00,298
2017-05-17,13.0,4.8,9.3,1.10,0.00,347
2017-05-18,13.1,5.9,9.0,3.40,0.00,17
2017-05-19,14.5,6.0,10.4,5.10,0.00,16
2017-05-20,17.9,6.2,12.3,0.30,0.00,57
2017-05-21,22.4,10.4,15.9,2.60,0.00,348
2017-05-22,16.7,8.0,13.0,0.00,0.00,16
2017-05-23,21.9,5.3,14.4,0.00,0.00,269
2017-05-24,24.6,14.1,19.0,0.10,0.00,216
2017-05-25,23.6,12.8,18.8,0.00,0.00,203
2017-05-26,23.4,13.0,18.0,0.00,0.00,232
2017-05-27,20.5,12.7,16.6,1.00,0.00,355
2017-05-28,21.3,8.8,16.1,0.00,0.00,324
2017-05-29,26.5,10.4,19.2,0.00,0.00,213
2017-05-30,24.7,16.2,19.9,11.70,0.00,238
2017-05-31,27.3,14.1,21.4,0.00,0.00,232
2017-06-01,21.6,14.9,19.0,0.00,0.00,296
2017-06-02,17.8,9.2,14.0,2.00,0.00,293
2017-06-03,15.5,5.4,10.8,0.00,0.00,309
2017-06-04,18.0,5.4,12.3,0.00,0.00,276
2017-06-05,27.2,11.3,19.7,0.30,0.00,198
2017-06-06,24.9,14.9,20.4,1.30,0.00,26
2017-06-07,25.8,14.9,20.4,0.60,0.00,82
2017-06-08,29.0,16.2,21.7,1.90,0.00,108
2017-06-09,20.1,14.4,17.7,11.70,0.00,351
2017-06-10,17.0,13.1,15.1,0.60,0.00,1
2017-06-11,21.3,11.5,16.8,0.00,0.00,359
2017-06-12,23.6,11.7,18.4,0.00,0.00,245
2017-06-13,22.7,14.8,18.6,0.50,0.00,266
2017-06-14,18.6,12.5,15.5,6.80,0.00,266
2017-06-15,17.6,11.7,14.7,0.70,0.00,320
2017-06-16,20.3,10.1,15.6,0.10,0.00,295
2017-06-17,23.4,11.0,17.8,0.00,0.00,14
2017-06-18,24.3,11.5,19.1,0.00,0.00,19
2017-06-19,25.9,12.5,20.1,0.00,0.00,306
2017-06-20,27.1,14.1,21.4,0.10,0.00,308
2017-06-21,24.4,14.5,20.1,1.30,0.00,296
2017-06-22,21.4,12.5,17.4,0.00,0.00,298
2017-06-23,23.2,9.7,17.7,9.10,0.00,238
2017-06-24,21.7,13.8,17.7,9.80,0.00,348
2017-06-25,23.3,14.7,19.0,4.20,0.00,262
2017-06-26,29.0,17.1,22.5,3.20,0.00,215
2017-06-27,26.3,17.9,22.1,0.20,0.00,271
2017-06-28,25.7,15.0,20.8,0.00,0.00,37
2017-06-29,29.1,15.9,23.2,0.00,0.00,108
2017-06-30,29.0,20.5,24.4,1.70,0.00,188
2017-07-01,28.8,18.1,23.9,1.90,0.00,237
2017-07-02,24.4,17.3,20.9,1.10,0.00,258
2017-07-03,21.4,16.6,19.0,0.20,0.00,276
2017-07-04,20.1,13.7,17.5,0.80,0.00,326
2017-07-05,19.2,11.2,15.8,0.20,0.00,288
2017-07-06,20.3,11.6,16.2,0.30,0.00,278
2017-07-07,18.9,11.0,15.4,1.40,0.00,311
2017-07-08,19.1,9.4,14.8,0.00,0.00,308
2017-07-09,21.9,9.6,16.6,0.70,0.00,264
2017-07-10,23.1,12.9,18.7,0.50,0.00,298
2017-07-11,28.0,14.1,21.7,0.00,0.00,174
2017-07-12,28.6,19.7,23.2,6.60,0.00,186
2017-07-13,23.0,17.6,19.8,27.70,0.00,174
2017-07-14,21.0,15.0,18.3,8.70,0.00,207
2017-07-15,17.8,12.8,15.7,1.80,0.00,274
2017-07-16,20.5,12.1,16.6,0.30,0.00,275
2017-07-17,22.0,10.8,17.1,0.00,0.00,312
2017-07-18,24.9,13.6,19.9,0.00,0.00,271
2017-07-19,24.1,14.7,19.9,0.30,0.00,14
2017-07-20,25.7,13.9,20.8,0.00,0.00,50
2017-07-21,28.4,14.1,21.8,0.30,0.00,186
