time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm),wind_direction_10m_dominant (°)
2016-04-15,15.5,7.8,11.9,1.80,0.00,312
2016-04-16,20.2,9.2,14.6,1.10,0.00,181
2016-04-17,23.1,8.2,15.9,0.00,0.00,185
2016-04-18,18.9,9.9,14.3,1.60,0.00,311
2016-04-19,16.5,8.4,11.8,0.00,0.00,354
2016-04-20,12.9,5.7,9.4,0.60,0.00,338
2016-04-21,14.3,3.2,9.5,0.00,0.00,285
2016-04-22,18.0,3.2,11.3,0.00,0.00,194
2016-04-23,17.9,6.0,12.5,0.00,0.00,7
2016-04-24,13.3,5.6,9.3,2.40,0.00,359
2016-04-25,6.1,3.2,4.6,9.00,0.00,357
2016-04-26,11.7,2.7,6.9,1.50,0.00,309
2016-04-27,15.3,1.4,9.0,0.40,0.00,148
2016-04-28,13.5,6.0,9.8,1.90,0.00,189
2016-04-29,15.3,4.7,10.1,3.00,0.00,4
2016-04-30,15.6,8.8,11.8,0.40,0.00,347
2016-05-01,20.0,5.0,12.9,0.00,0.00,49
2016-05-02,20.6,9.8,15.3,0.50,0.00,61
2016-05-03,18.9,9.6,14.4,0.00,0.00,87
2016-05-04,20.0,8.3,14.7,0.70,0.00,18
2016-05-05,19.9,9.3,14.5,2.60,0.00,358
2016-05-06,19.7,8.4,14.5,0.00,0.00,358
2016-05-07,16.4,7.0,12.3,0.40,0.00,22
2016-05-08,18.0,6.1,12.5,5.50,0.00,30
2016-05-09,17.6,6.8,12.7,0.20,0.00,50
2016-05-10,19.7,6.0,13.6,0.00,0.00,90
2016-05-11,20.7,6.9,14.6,0.00,0.00,68
2016-05-12,22.2,8.7,15.5,0.00,0.00,73
2016-05-13,19.4,12.1,15.2,12.80,0.00,185
2016-05-14,15.2,12.8,13.7,4.60,0.00,209
2016-05-15,16.8,9.8,13.5,2.20,0.00,330
2016-05-16,14.3,7.2,10.9,1.40,0.00,329
2016-05-17,14.3,5.6,10.4,0.90,0.00,306
2016-05-18,13.7,6.9,10.4,3.50,0.00,285
2016-05-19,16.4,4.8,11.2,0.20,0.00,111
2016-05-20,19.5,4.5,12.9,0.00,0.00,349
2016-05-21,21.5,5.8,15.1,0.00,0.00,359
2016-05-22,23.7,8.3,17.1,0.00,0.00,72
2016-05-23,24.9,10.5,18.8,0.00,0.00,117
2016-05-24,24.9,12.0,18.9,1.70,0.00,83
2016-05-25,22.2,11.8,17.1,0.00,0.00,354
2016-05-26,23.0,11.6,17.6,0.10,0.00,351
2016-05-27,24.8,11.9,18.9,0.00,0.00,5
2016-05-28,26.3,11.9,20.1,0.00,0.00,48
2016-05-29,28.3,13.0,21.6,0.00,0.00,89
2016-05-30,27.6,15.7,21.7,10.50,0.00,80
2016-05-31,25.7,15.6,20.6,0.00,0.00,184
2016-06-01,25.6,13.0,19.2,2.60,0.00,164
2016-06-02,19.6,14.5,16.9,5.90,0.00,359
2016-06-03,21.5,12.8,17.0,5.50,0.00,34
2016-06-04,24.1,12.8,19.1,0.00,0.00,27
2016-06-05,24.9,12.1,19.2,0.00,0.00,7
2016-06-06,20.5,13.6,17.2,0.00,0.00,2
2016-06-07,19.1,8.9,14.7,0.00,0.00,10
2016-06-08,21.9,7.2,15.7,0.00,0.00,33
2016-06-09,24.1,11.3,17.8,2.40,0.00,127
2016-06-10,21.4,12.4,17.3,4.10,0.00,219
2016-06-11,20.1,13.5,16.5,8.40,0.00,108
2016-06-12,21.3,12.9,16.9,4.80,0.00,48
2016-06-13,20.9,12.7,17.1,4.30,0.00,55
2016-06-14,20.2,14.5,17.0,12.20,0.00,354
2016-06-15,22.9,12.2,17.3,5.80,0.00,189
2016-06-16,24.6,14.5,19.3,0.40,0.00,175
2016-06-17,30.5,20.0,24.3,0.20,0.00,170
2016-06-18,26.6,16.2,21.6,0.00,0.00,166
2016-06-19,27.7,14.3,21.9,0.50,0.00,49
2016-06-20,26.6,18.9,22.5,9.70,0.00,176
2016-06-21,26.9,17.9,22.2,1.00,0.00,131
2016-06-22,30.2,17.8,24.0,4.10,0.00,341
2016-06-23,31.7,18.7,25.4,0.00,0.00,353
2016-06-24,32.6,19.4,26.3,0.00,0.00,70
2016-06-25,31.0,20.5,26.5,0.60,0.00,113
2016-06-26,31.0,22.4,25.6,2.40,0.00,139
2016-06-27,25.9,19.3,22.2,13.30,0.00,354
2016-06-28,22.0,17.3,19.4,10.00,0.00,353
2016-06-29,25.7,15.5,21.1,0.00,0.00,355
2016-06-30,28.2,14.0,22.3,0.00,0.00,89
2016-07-01,29.6,16.2,24.0,0.00,0.00,36
2016-07-02,29.6,17.7,24.3,0.60,0.00,102
2016-07-03,23.5,18.0,20.2,8.30,0.00,6
2016-07-04,23.5,14.7,19.5,0.00,0.00,352
2016-07-05,24.4,12.9,19.7,0.00,0.00,156
2016-07-06,25.5,15.4,19.7,1.40,0.00,134
2016-07-07,21.0,12.4,17.4,0.00,0.00,341
2016-07-08,24.7,10.5,18.8,0.00,0.00,119
2016-07-09,22.7,15.6,18.9,11.30,0.00,114
2016-07-10,23.8,13.3,19.1,0.00,0.00,345
2016-07-11,29.0,13.6,21.8,0.00,0.00,156
2016-07-12,31.3,16.7,24.7,0.00,0.00,144
2016-07-13,32.7,19.4,25.4,7.70,0.00,168
2016-07-14,26.5,18.3,22.2,14.10,0.00,202
2016-07-15,22.2,15.1,18.7,0.00,0.00,360
2016-07-16,23.6,15.3,19.0,10.00,0.00,23
2016-07-17,20.4,16.1,18.1,26.60,0.00,343
2016-07-18,22.2,15.8,18.8,6.80,0.00,331
2016-07-19,21.4,15.3,18.4,0.00,0.00,335
2016-07-20,22.8,14.6,18.8,0.00,0.00,342
2016-07-21,24.7,12.3,19.6,0.00,0.00,333
2016-07-22,26.5,14.6,22.0,0.00,0.00,293
2016-07-23,27.4,14.6,22.1,0.00,0.00,4
2016-07-24,28.2,14.8,22.4,0.00,0.00,23
2016-07-25,29.5,16.8,23.8,0.00,0.00,36
2016-07-26,29.9,17.5,24.1,0.50,0.00,39
2016-07-27,28.7,18.9,23.5,0.20,0.00,87
2016-07-28,29.2,17.6,23.1,4.00,0.00,109
2016-07-29,24.8,19.1,21.5,20.20,0.00,147
2016-07-30,26.1,18.0,21.9,1.70,0.00,60
2016-07-31,28.7,17.3,23.5,0.00,0.00,131
2016-08-01,25.8,19.1,21.9,9.10,0.00,7
2016-08-02,25.1,18.3,21.4,0.70,0.00,1
2016-08-03,26.4,13.7,20.7,0.00,0.00,343
2016-08-04,26.6,15.3,21.8,0.00,0.00,135
2016-08-05,28.9,16.7,23.3,0.00,0.00,127
2016-08-06,26.5,18.3,22.2,0.00,0.00,359
2016-08-07,24.0,17.4,20.6,0.00,0.00,2
2016-08-08,26.0,12.2,20.0,0.00,0.00,19
2016-08-09,27.2,14.1,21.4,0.00,0.00,120
2016-08-10,27.1,15.3,20.7,6.80,0.00,22
2016-08-11,17.9,12.7,15.2,7.80,0.00,354
2016-08-12,20.2,12.4,16.3,0.00,0.00,355
2016-08-13,21.9,11.2,17.0,0.00,0.00,172
2016-08-14,24.6,13.4,19.1,0.30,0.00,176
2016-08-15,22.2,15.1,19.1,9.50,0.00,45
2016-08-16,22.0,11.9,17.9,0.00,0.00,349
2016-08-17,18.3,12.9,16.2,11.80,0.00,50
2016-08-18,22.0,9.9,15.8,0.00,0.00,80
2016-08-19,24.6,10.9,18.5,0.00,0.00,91
2016-08-20,27.2,12.7,20.6,0.00,0.00,61
2016-08-21,28.6,15.5,22.5,0.00,0.00,113
2016-08-22,20.6,17.7,18.8,16.40,0.00,352
2016-08-23,22.3,17.0,19.4,0.20,0.00,5
2016-08-24,24.6,15.0,19.9,0.00,0.00,4
2016-08-25,24.7,14.0,19.5,0.00,0.00,24
2016-08-26,25.0,12.1,19.2,0.00,0.00,42
2016-08-27,26.6,12.8,20.0,0.00,0.00,91
2016-08-28,28.1,13.4,21.1,0.00,0.00,108
2016-08-29,28.5,15.2,22.2,0.00,0.00,134
2016-08-30,24.5,17.5,20.9,3.10,0.00,358
2016-08-31,23.2,11.6,17.8,0.00,0.00,8
2016-09-01,24.3,10.2,17.7,0.00,0.00,43
2016-09-02,25.4,12.1,18.9,0.00,0.00,358
2016-09-03,25.4,12.7,19.8,0.00,0.00,9
2016-09-04,27.0,14.7,21.2,0.00,0.00,177
2016-09-05,20.0,15.5,17.8,13.80,0.00,208
2016-09-06,25.8,15.3,19.6,4.60,0.00,22
2016-09-07,26.6,15.4,20.7,0.00,0.00,36
2016-09-08,27.2,13.9,20.4,0.00,0.00,36
2016-09-09,27.1,13.9,20.4,0.00,0.00,13
2016-09-10,27.7,14.2,21.3,0.00,0.00,33
2016-09-11,27.1,15.5,21.0,0.00,0.00,8
2016-09-12,27.5,15.7,21.7,0.00,0.00,47
2016-09-13,26.5,16.0,21.3,0.60,0.00,49
2016-09-14,25.7,14.4,20.3,0.00,0.00,16
2016-09-15,24.2,11.9,18.3,0.00,0.00,7
2016-09-16,25.2,13.1,19.2,0.00,0.00,128
2016-09-17,25.0,17.3,20.7,2.90,0.00,97
2016-09-18,22.2,14.7,18.7,0.00,0.00,110
2016-09-19,21.3,14.2,17.1,3.30,0.00,25
2016-09-20,16.4,11.4,14.0,0.00,0.00,15
2016-09-21,16.1,7.4,11.6,0.00,0.00,351
2016-09-22,15.8,5.5,10.8,0.00,0.00,333
2016-09-23,17.5,8.7,12.7,0.10,0.00,278
2016-09-24,18.0,7.6,13.0,0.00,0.00,112
2016-09-25,18.2,8.2,13.0,0.00,0.00,17
2016-09-26,17.9,7.3,12.5,0.00,0.00,20
2016-09-27,18.2,6.5,12.2,0.00,0.00,355
2016-09-28,18.6,5.7,12.1,0.00,0.00,155
2016-09-29,21.1,10.9,15.6,0.00,0.00,154
2016-09-30,22.9,11.7,16.7,0.00,0.00,156
2016-10-01,22.4,10.9,16.7,0.00,0.00,148
2016-10-02,21.8,14.5,18.1,0.00,0.00,141
2016-10-03,17.6,12.9,15.0,20.40,0.00,76
2016-10-04,12.8,7.7,11.8,17.00,0.00,60
2016-10-05,7.3,5.0,6.3,5.90,0.00,331
2016-10-06,5.8,4.5,5.1,24.40,0.00,141
2016-10-07,10.0,4.8,7.0,2.30,0.00,61
2016-10-08,11.7,2.2,6.9,0.00,0.00,341
2016-10-09,11.0,4.0,7.3,0.10,0.00,92
2016-10-10,11.7,3.2,6.6,0.00,0.00,34
2016-10-11,12.2,4.5,7.7,4.10,0.00,27
2016-10-12,10.1,6.9,8.0,3.40,0.00,35
2016-10-13,8.9,5.3,7.1,0.00,0.00,12
2016-10-14,11.2,0.2,5.9,0.00,0.00,82
2016-10-15,15.3,3.9,9.4,2.30,0.00,114
2016-10-16,10.1,7.2,9.0,11.10,0.00,33
2016-10-17,8.4,7.1,7.9,1.70,0.00,114
2016-10-18,8.0,6.7,7.2,0.70,0.00,124
2016-10-19,9.8,6.7,8.2,0.70,0.00,123
2016-10-20,13.4,7.0,9.6,0.00,0.00,116
2016-10-21,11.6,8.8,10.3,12.20,0.00,121
2016-10-22,10.4,5.7,9.4,20.40,0.00,132
2016-10-23,11.8,5.0,8.5,0.00,0.00,104
2016-10-24,13.2,8.1,10.9,0.00,0.00,135
2016-10-25,15.5,12.5,13.4,0.50,0.00,143
2016-10-26,12.6,7.4,10.9,4.20,0.00,8
2016-10-27,10.7,3.1,6.6,0.00,0.00,11
2016-10-28,8.7,-1.0,3.9,0.00,0.00,173
2016-10-29,10.4,5.3,7.3,0.00,0.00,191
2016-10-30,9.3,4.8,6.5,0.00,0.00,317
2016-10-31,8.0,3.3,5.6,0.00,0.00,320
2016-11-01,8.5,4.4,6.4,0.10,0.00,233
2016-11-02,9.0,5.2,7.1,0.50,0.00,173
2016-11-03,6.8,0.3,3.8,0.00,0.00,326
2016-11-04,5.8,-0.8,2.3,0.00,0.00,160
2016-11-05,7.8,-1.1,3.5,0.60,0.00,137
2016-11-06,11.9,5.4,9.0,39.50,0.00,146
2016-11-07,12.1,6.0,8.3,21.50,0.00,209
2016-11-08,9.0,3.1,5.9,0.00,0.00,25
2016-11-09,5.8,1.1,4.4,4.60,0.00,340
2016-11-10,5.3,-1.0,2.2,0.40,0.00,190
2016-11-11,6.1,2.5,3.6,1.30,0.00,144
2016-11-12,7.0,-0.1,3.1,5.10,0.00,25
2016-11-13,2.3,-1.0,0.4,1.50,4.06,345
2016-11-14,2.2,-1.1,0.3,0.00,0.84,350
2016-11-15,2.0,-2.8,-0.9,0.00,0.00,142
2016-11-16,0.8,-2.6,-0.3,0.00,1.54,163
2016-11-17,1.8,-0.3,0.7,0.70,1.05,136
2016-11-18,8.0,1.4,4.5,0.30,0.00,137
2016-11-19,13.2,6.8,9.5,0.00,0.00,135
2016-11-20,12.7,7.6,9.5,0.00,0.00,140
2016-11-21,11.7,3.3,6.9,0.00,0.00,123
2016-11-22,11.3,1.9,5.7,0.00,0.00,111
2016-11-23,8.0,1.1,3.9,0.00,0.00,88
2016-11-24,5.6,0.2,2.5,0.00,0.00,95
2016-11-25,7.9,0.8,5.1,0.10,0.00,13
2016-11-26,7.8,0.8,4.3,0.00,0.00,46
2016-11-27,5.2,2.3,4.3,3.50,0.00,147
2016-11-28,2.2,-1.9,0.1,0.00,0.00,325
2016-11-29,1.4,-3.3,-0.8,0.00,0.00,323
2016-11-30,2.6,-1.2,0.4,0.00,0.14,215
2016-12-01,0.7,-1.2,-0.3,0.60,4.27,166
2016-12-02,3.4,-1.5,1.0,2.40,0.77,316
2016-12-03,2.3,-3.3,-0.5,0.10,0.00,296
2016-12-04,0.6,-4.6,-1.4,0.00,0.00,196
2016-12-05,-1.1,-5.7,-3.5,0.00,0.00,132
2016-12-06,-0.8,-5.7,-3.1,0.00,0.00,150
2016-12-07,1.7,-5.3,-1.3,0.00,0.00,271
2016-12-08,-1.4,-3.5,-2.4,0.00,0.07,169
2016-12-09,-0.4,-2.1,-1.3,0.70,0.21,151
2016-12-10,0.7,-1.9,-0.6,0.00,0.35,137
2016-12-11,3.1,0.2,1.4,0.00,0.00,155
2016-12-12,5.4,-2.2,1.6,1.70,0.00,319
2016-12-13,-1.9,-8.0,-4.7,0.00,0.00,360
2016-12-14,-2.5,-8.9,-5.6,0.00,0.98,154
2016-12-15,1.2,-4.7,-2.1,0.00,0.35,300
2016-12-16,-0.3,-5.4,-2.8,0.00,0.00,59
2016-12-17,-2.7,-5.9,-3.9,0.00,0.28,159
2016-12-18,-3.7,-5.8,-4.7,0.00,0.00,179
2016-12-19,-1.3,-5.1,-3.3,0.00,0.00,202
2016-12-20,-1.0,-4.6,-2.6,0.00,0.00,194
2016-12-21,-1.3,-4.0,-2.7,0.00,0.00,159
2016-12-22,-1.8,-4.4,-3.0,0.00,0.00,180
2016-12-23,-2.8,-5.3,-3.8,0.00,0.07,206
2016-12-24,-3.3,-7.0,-4.3,0.00,0.49,165
2016-12-25,-2.1,-4.5,-3.3,0.00,2.03,132
2016-12-26,-0.1,-2.8,-1.2,0.10,2.10,115
2016-12-27,2.5,-2.9,0.3,0.40,0.84,228
2016-12-28,1.6,-1.2,0.3,0.00,0.00,330
2016-12-29,-0.1,-3.5,-2.1,0.00,0.00,348
2016-12-30,-1.0,-10.0,-5.3,0.00,0.00,355
2016-12-31,-1.9,-7.6,-4.9,0.00,0.00,108
2017-01-01,-2.3,-7.8,-4.0,0.00,0.00,129
2017-01-02,-2.3,-5.3,-4.0,0.00,0.07,136
2017-01-03,-1.6,-5.8,-3.7,0.10,0.49,136
2017-01-04,-0.2,-4.4,-1.9,0.00,3.85,161
2017-01-05,-1.0,-8.3,-4.5,0.00,0.21,348
2017-01-06,-9.2,-15.4,-12.8,0.00,0.00,346
2017-01-07,-13.8,-18.2,-16.6,0.00,0.00,329
2017-01-08,-8.1,-20.5,-13.4,0.00,0.00,326
2017-01-09,-6.8,-16.7,-9.3,0.00,0.28,18
2017-01-10,-7.2,-18.3,-13.5,0.00,0.00,79
2017-01-11,-4.9,-14.9,-10.9,0.00,0.00,73
2017-01-12,-6.1,-10.6,-8.3,0.00,2.73,136
2017-01-13,0.5,-6.1,-2.4,0.00,7.84,130
2017-01-14,1.5,-2.0,0.4,2.70,13.30,286
2017-01-15,-0.6,-4.2,-2.5,0.00,0.70,137
2017-01-16,0.9,-4.8,-2.8,0.00,0.00,102
2017-01-17,1.1,-5.1,-3.5,0.00,0.00,29
2017-01-18,0.6,-8.7,-4.3,0.00,0.00,24
2017-01-19,-3.1,-11.8,-8.3,0.00,0.00,32
2017-01-20,-5.6,-17.2,-10.8,0.00,0.00,98
2017-01-21,-3.3,-5.8,-5.0,0.00,0.00,148
2017-01-22,-0.3,-6.0,-3.6,0.00,0.00,111
2017-01-23,0.3,-5.5,-3.0,0.00,0.00,121
2017-01-24,-0.2,-5.9,-3.8,0.00,0.00,358
2017-01-25,0.4,-8.8,-3.9,0.00,0.00,335
2017-01-26,-2.8,-12.0,-6.9,0.00,0.00,42
2017-01-27,-6.5,-15.9,-11.5,0.00,0.00,103
2017-01-28,-4.6,-15.2,-10.3,0.00,0.00,43
2017-01-29,-2.6,-13.9,-8.3,0.00,0.00,64
2017-01-30,-1.7,-9.8,-6.1,0.00,0.00,119
2017-01-31,-0.3,-8.0,-3.1,0.00,0.00,134
2017-02-01,2.7,-0.3,1.2,0.00,0.28,124
2017-02-02,2.8,1.7,2.4,27.00,3.50,125
2017-02-03,4.0,2.1,2.9,14.20,0.00,119
2017-02-04,5.4,2.0,4.1,1.10,0.00,108
2017-02-05,5.0,2.3,4.0,6.70,0.00,124
2017-02-06,7.9,2.0,3.9,0.00,0.00,52
2017-02-07,4.2,-0.4,1.9,6.60,0.49,5
2017-02-08,0.4,-5.1,-2.0,0.00,2.59,317
2017-02-09,1.0,-5.7,-2.1,0.80,0.77,326
2017-02-10,7.2,-2.2,1.7,0.30,0.00,28
2017-02-11,5.8,-3.7,0.6,0.00,0.00,109
2017-02-12,4.8,-6.2,-1.5,0.00,0.00,109
2017-02-13,4.1,-5.0,-2.0,0.00,0.00,295
2017-02-14,0.6,-6.7,-3.7,0.00,0.00,148
2017-02-15,3.2,-5.0,-2.0,0.00,0.00,147
2017-02-16,4.0,-4.7,-1.5,0.00,0.00,131
2017-02-17,1.0,-3.5,-1.0,0.60,0.07,137
2017-02-18,5.2,-2.0,0.1,0.10,0.49,327
2017-02-19,5.4,-3.4,-0.2,0.00,0.00,124
2017-02-20,2.0,-0.8,0.2,0.00,0.00,142
2017-02-21,1.7,-0.5,0.7,2.70,8.26,132
2017-02-22,5.6,-0.6,1.9,2.90,0.00,135
2017-02-23,8.9,4.3,6.4,3.70,0.00,164
2017-02-24,11.5,5.0,7.2,0.00,0.00,183
2017-02-25,6.4,-3.2,1.6,0.00,0.00,338
2017-02-26,6.8,-2.6,1.5,0.00,0.00,140
2017-02-27,10.5,0.5,4.9,0.00,0.00,127
2017-02-28,16.6,5.8,10.1,0.00,0.00,155
2017-03-01,9.4,4.1,7.6,12.90,0.00,111
2017-03-02,10.2,-0.4,4.3,0.40,0.00,164
2017-03-03,10.8,-1.0,5.0,0.20,0.00,122
2017-03-04,14.6,2.2,7.1,0.00,0.00,134
2017-03-05,16.2,6.7,10.1,0.70,0.00,139
2017-03-06,9.8,5.0,7.9,6.80,0.00,182
2017-03-07,10.6,3.9,6.6,0.70,0.00,110
2017-03-08,14.2,3.9,8.0,0.00,0.00,17
2017-03-09,11.9,3.6,6.9,3.10,0.00,161
2017-03-10,11.8,0.4,6.1,0.00,0.00,25
2017-03-11,10.3,4.0,6.3,0.00,0.00,2
2017-03-12,9.2,2.2,5.1,0.10,0.00,10
2017-03-13,11.8,0.8,5.8,0.00,0.00,10
2017-03-14,10.3,2.1,5.7,0.30,0.00,4
2017-03-15,8.4,-0.8,4.1,0.20,0.00,18
2017-03-16,10.0,-1.0,4.1,0.00,0.00,342
2017-03-17,10.6,-1.8,4.6,0.00,0.00,184
2017-03-18,7.3,3.3,5.1,11.60,0.21,136
2017-03-19,9.3,2.5,5.6,0.50,0.00,323
2017-03-20,6.9,1.3,4.2,3.20,0.49,110
2017-03-21,12.9,4.1,8.1,0.20,0.00,117
2017-03-22,19.9,9.1,13.1,0.40,0.00,103
2017-03-23,19.6,7.5,12.4,1.30,0.00,27
2017-03-24,16.4,7.5,12.2,2.60,0.00,15
2017-03-25,13.2,3.5,8.1,0.00,0.00,345
2017-03-26,9.0,0.6,6.0,0.00,0.00,1
2017-03-27,13.9,-1.5,5.2,0.00,0.00,320
2017-03-28,16.2,2.3,8.2,0.00,0.00,112
2017-03-29,18.0,4.5,11.0,0.00,0.00,100
2017-03-30,15.0,5.7,10.6,0.10,0.00,355
2017-03-31,16.2,1.3,9.0,0.00,0.00,111
2017-04-01,19.2,7.6,13.0,0.00,0.00,125
2017-04-02,21.1,8.5,14.4,0.00,0.00,123
2017-04-03,23.3,6.3,14.9,0.30,0.00,38
2017-04-04,22.1,12.8,16.5,2.60,0.00,58
2017-04-05,16.9,9.6,12.9,3.10,0.00,89
2017-04-06,11.1,4.0,7.8,7.80,0.00,339
2017-04-07,10.9,1.9,6.6,0.80,0.00,314
2017-04-08,14.0,6.3,9.4,1.30,0.00,330
2017-04-09,17.4,3.3,9.9,0.00,0.00,344
2017-04-10,17.9,6.9,11.9,0.00,0.00,156
2017-04-11,13.0,4.2,10.1,2.00,0.00,30
2017-04-12,12.8,1.0,7.4,0.00,0.00,221
2017-04-13,12.8,7.1,9.5,12.80,0.00,170
2017-04-14,13.1,2.0,8.1,0.00,0.00,345
2017-04-15,15.5,0.5,9.5,0.00,0.00,211
2017-04-16,12.8,5.0,9.3,1.40,0.00,356
2017-04-17,12.5,0.5,6.6,0.00,0.00,351
2017-04-18,11.4,4.0,6.8,4.30,0.00,131
2017-04-19,9.6,4.0,6.3,7.80,0.00,54
2017-04-20,7.8,3.8,5.3,1.90,0.00,31
2017-04-21,10.9,0.1,6.0,0.00,0.00,331
2017-04-22,9.9,5.3,7.3,5.80,0.00,124
2017-04-23,10.3,1.3,6.1,0.80,0.00,327
2017-04-24,11.2,0.4,6.2,0.40,0.00,238
2017-04-25,18.2,4.5,10.8,0.30,0.00,143
2017-04-26,20.6,10.4,14.9,0.20,0.00,173
2017-04-27,21.9,11.4,15.8,0.40,0.00,150
2017-04-28,23.3,11.8,16.1,5.30,0.00,139
2017-04-29,15.1,8.9,11.1,3.20,0.00,326
2017-04-30,12.0,6.9,8.7,5.20,0.00,18
2017-05-01,18.9,6.4,12.9,0.00,0.00,73
2017-05-02,23.3,11.3,16.5,1.60,0.00,98
2017-05-03,23.2,11.0,17.5,0.00,0.00,57
2017-05-04,19.2,12.7,15.7,5.80,0.00,134
2017-05-05,20.8,9.7,15.0,0.60,0.00,63
2017-05-06,23.0,10.9,16.4,0.50,0.00,86
2017-05-07,19.5,13.1,15.7,2.20,0.00,109
2017-05-08,14.8,10.2,13.0,0.40,0.00,345
2017-05-09,12.1,5.0,9.2,0.00,0.00,354
2017-05-10,10.6,1.0,6.8,0.10,0.00,309
2017-05-11,17.2,4.6,10.9,0.50,0.00,136
2017-05-12,18.5,11.7,14.5,14.30,0.00,124
2017-05-13,18.5,13.3,15.5,9.50,0.00,87
2017-05-14,20.0,11.4,15.2,0.00,0.00,16
2017-05-15,21.6,9.6,15.6,0.00,0.00,30
2017-05-16,21.5,11.7,15.8,6.00,0.00,13
2017-05-17,22.6,10.5,16.6,0.10,0.00,38
2017-05-18,23.0,10.0,17.1,0.00,0.00,80
2017-05-19,24.5,11.4,18.2,0.00,0.00,106
2017-05-20,24.7,13.5,19.3,0.30,0.00,20
2017-05-21,21.3,13.8,17.6,0.40,0.00,354
2017-05-22,24.1,15.3,18.6,0.00,0.00,6
2017-05-23,23.9,13.5,18.8,0.00,0.00,83
2017-05-24,22.4,13.3,16.7,17.40,0.00,169
2017-05-25,19.5,10.9,15.2,0.10,0.00,354
2017-05-26,20.6,12.0,16.3,0.40,0.00,2
2017-05-27,20.8,11.3,16.0,0.30,0.00,18
2017-05-28,24.2,11.2,17.7,0.00,0.00,49
2017-05-29,25.5,13.4,19.3,0.00,0.00,168
2017-05-30,27.8,15.2,20.9,0.00,0.00,158
2017-05-31,26.4,16.0,20.8,4.70,0.00,358
2017-06-01,25.0,14.2,19.6,0.00,0.00,347
2017-06-02,24.3,10.6,18.0,0.00,0.00,14
2017-06-03,25.8,14.1,20.3,0.00,0.00,40
2017-06-04,27.5,14.7,21.3,0.00,0.00,129
2017-06-05,23.0,17.3,20.0,10.70,0.00,36
2017-06-06,24.3,15.8,20.2,4.50,0.00,111
2017-06-07,22.1,17.0,19.7,5.30,0.00,81
2017-06-08,21.0,13.9,17.1,2.00,0.00,4
2017-06-09,23.8,10.2,17.9,0.00,0.00,40
2017-06-10,24.9,12.5,18.8,5.80,0.00,75
2017-06-11,23.7,14.1,18.9,0.00,0.00,355
2017-06-12,26.4,11.7,20.1,0.30,0.00,202
2017-06-13,24.5,16.7,20.4,0.00,0.00,348
2017-06-14,21.1,13.7,17.5,0.00,0.00,333
2017-06-15,22.1,11.6,17.2,0.10,0.00,2
2017-06-16,25.2,13.3,17.9,8.50,0.00,137
2017-06-17,19.0,13.9,15.9,3.20,0.00,332
2017-06-18,23.7,13.8,18.6,3.80,0.00,353
2017-06-19,26.1,15.4,20.9,0.10,0.00,356
2017-06-20,28.1,17.0,22.8,0.00,0.00,146
2017-06-21,26.5,18.5,22.2,1.10,0.00,34
2017-06-22,26.7,13.6,21.1,0.00,0.00,79
2017-06-23,25.7,18.4,21.1,12.90,0.00,105
2017-06-24,26.3,15.1,21.1,0.00,0.00,220
2017-06-25,27.6,18.7,22.5,3.20,0.00,134
2017-06-26,23.9,19.0,20.7,22.10,0.00,132
2017-06-27,28.0,17.3,22.7,1.00,0.00,129
2017-06-28,29.9,21.0,25.2,0.20,0.00,132
2017-06-29,26.8,20.9,23.2,10.50,0.00,148
2017-06-30,28.8,17.7,23.1,0.30,0.00,201
2017-07-01,22.8,16.7,18.6,26.30,0.00,171
2017-07-02,25.2,14.7,19.5,0.00,0.00,107
2017-07-03,21.6,15.5,18.8,0.90,0.00,356
2017-07-04,23.9,11.4,17.8,0.00,0.00,341
2017-07-05,25.1,13.7,19.6,0.00,0.00,102
2017-07-06,22.4,14.9,19.0,2.80,0.00,27
2017-07-07,24.3,11.1,17.3,7.30,0.00,128
2017-07-08,25.2,13.9,19.5,0.60,0.00,107
2017-07-09,25.9,14.3,20.8,0.00,0.00,342
2017-07-10,24.9,18.2,21.0,3.80,0.00,105
2017-07-11,30.7,20.3,24.5,1.10,0.00,153
2017-07-12,26.1,16.9,21.6,0.70,0.00,95
2017-07-13,22.1,15.1,19.4,5.50,0.00,343
2017-07-14,22.1,11.2,17.2,0.00,0.00,351
2017-07-15,21.1,14.2,17.1,1.00,0.00,11
2017-07-16,22.4,12.4,17.5,0.00,0.00,14
2017-07-17,24.7,11.8,19.0,0.00,0.00,36
2017-07-18,27.0,14.6,21.0,0.00,0.00,82
2017-07-19,28.1,17.6,23.1,0.00,0.00,121
2017-07-20,30.0,18.2,24.4,0.00,0.00,122
2017-07-21,31.8,21.2,25.6,0.10,0.00,134
2017-07-22,29.0,17.7,23.6,0.00,0.00,340
2017-07-23,29.2,18.3,23.3,11.00,0.00,81
2017-07-24,29.2,18.5,23.9,1.20,0.00,56
2017-07-25,22.5,17.2,20.1,20.30,0.00,142
2017-07-26,23.4,15.7,19.1,2.00,0.00,189
2017-07-27,24.1,15.5,19.6,0.10,0.00,131
2017-07-28,24.5,13.8,19.8,0.10,0.00,312
2017-07-29,24.7,15.1,20.3,0.00,0.00,331
2017-07-30,28.1,14.9,21.6,0.00,0.00,115
