time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm),wind_direction_10m_dominant (°)
2020-01-03,2.1,-2.2,0.1,0.00,0.00,251
2020-01-04,3.6,-2.9,0.0,0.30,0.00,243
2020-01-05,2.2,0.1,0.8,0.80,0.21,323
2020-01-06,1.1,-0.7,0.1,0.10,0.63,345
2020-01-07,-0.2,-4.4,-2.2,0.00,0.00,352
2020-01-08,1.2,-4.6,-1.9,0.00,0.00,285
2020-01-09,1.6,-3.3,-0.7,0.10,0.42,253
2020-01-10,2.2,-0.1,1.0,2.30,0.00,218
2020-01-11,6.5,1.6,4.0,1.30,0.00,273
2020-01-12,2.4,-1.7,0.4,0.00,0.00,314
2020-01-13,4.6,-0.2,1.9,0.00,0.00,260
2020-01-14,4.6,-2.1,1.9,0.00,0.00,249
2020-01-15,5.3,-2.8,1.1,0.00,0.00,186
2020-01-16,3.0,0.8,1.9,0.00,0.00,209
2020-01-17,3.3,-0.2,1.6,0.00,0.00,320
2020-01-18,3.5,-0.7,0.7,0.00,0.00,193
2020-01-19,1.7,-1.5,-0.3,0.00,0.00,236
2020-01-20,0.7,-2.5,-0.9,0.00,0.00,323
2020-01-21,5.2,-0.2,2.2,0.00,0.00,286
2020-01-22,4.3,2.1,3.1,0.50,0.00,284
2020-01-23,1.8,-0.4,0.5,0.40,0.28,319
2020-01-24,2.7,-1.7,0.7,0.00,0.00,262
2020-01-25,3.1,-0.1,1.6,0.00,0.00,276
2020-01-26,4.3,0.2,1.8,0.00,0.00,277
2020-01-27,6.0,-0.8,1.5,0.00,0.00,218
2020-01-28,3.9,-0.9,1.0,0.20,0.00,185
2020-01-29,4.4,0.3,1.9,7.70,2.24,172
2020-01-30,4.2,1.2,2.4,1.50,0.98,263
2020-01-31,4.1,0.3,2.0,2.20,0.28,227
2020-02-01,3.9,1.5,2.9,1.00,0.00,266
2020-02-02,10.3,4.0,7.1,1.30,0.00,232
2020-02-03,6.2,1.3,4.5,1.10,0.00,273
2020-02-04,5.1,0.0,2.4,0.80,0.00,252
2020-02-05,3.1,-1.4,1.1,7.30,4.41,48
2020-02-06,1.5,-5.2,-1.7,0.00,0.14,333
2020-02-07,0.6,-6.2,-3.6,0.00,0.49,341
2020-02-08,-2.0,-7.5,-5.0,0.00,0.00,338
2020-02-09,1.1,-6.4,-3.0,0.00,0.00,198
2020-02-10,3.2,-5.3,-0.8,0.10,0.00,187
2020-02-11,7.8,1.3,3.4,4.80,1.82,207
2020-02-12,3.9,0.3,1.9,4.00,4.76,290
2020-02-13,3.8,-0.8,1.1,0.60,0.07,276
2020-02-14,6.9,-1.2,2.6,0.40,0.00,197
2020-02-15,7.1,1.2,3.6,0.20,0.00,204
2020-02-16,7.0,-0.3,3.5,0.00,0.00,207
2020-02-17,8.7,1.3,4.3,0.00,0.00,195
2020-02-18,8.8,1.0,4.8,0.00,0.00,219
2020-02-19,8.1,0.1,4.0,0.00,0.00,290
2020-02-20,7.2,-0.8,2.0,0.00,0.00,143
2020-02-21,4.3,-3.0,0.6,0.00,0.00,130
2020-02-22,6.2,-2.4,1.1,0.00,0.00,93
2020-02-23,8.8,-0.3,4.4,0.50,0.00,234
2020-02-24,7.9,2.6,3.9,5.90,0.00,289
2020-02-25,6.9,-0.9,3.2,0.00,0.00,253
2020-02-26,10.2,1.7,5.4,0.00,0.00,190
2020-02-27,8.5,2.5,5.3,6.10,0.00,278
2020-02-28,6.2,0.3,3.1,0.40,0.00,306
2020-02-29,7.2,-1.6,2.0,0.00,0.00,276
2020-03-01,9.2,-1.5,3.9,0.00,0.00,189
2020-03-02,7.2,3.4,5.3,1.40,0.00,169
2020-03-03,13.3,3.9,7.8,0.20,0.00,170
2020-03-04,16.2,6.0,10.5,0.00,0.00,144
2020-03-05,14.6,6.8,10.5,0.00,0.00,142
2020-03-06,13.3,4.0,8.9,0.00,0.00,121
2020-03-07,13.2,6.0,9.6,0.30,0.00,170
2020-03-08,9.4,5.7,7.6,1.90,0.00,207
2020-03-09,10.8,5.9,7.7,3.80,0.00,71
2020-03-10,12.0,6.1,8.8,0.00,0.00,345
2020-03-11,13.6,6.5,8.8,1.30,0.00,277
2020-03-12,14.2,5.6,9.9,0.00,0.00,252
2020-03-13,12.2,6.9,10.7,2.90,0.00,259
2020-03-14,9.6,1.8,5.9,2.00,0.00,278
2020-03-15,2.2,-2.0,0.4,0.00,0.14,320
2020-03-16,6.3,-3.1,0.9,0.00,0.00,308
2020-03-17,7.6,-1.0,3.2,0.00,0.00,204
2020-03-18,11.5,-1.7,3.9,0.00,0.00,200
2020-03-19,17.4,0.9,8.3,0.00,0.00,259
2020-03-20,12.1,4.4,8.8,0.00,0.00,335
2020-03-21,10.4,4.0,7.1,0.40,0.00,304
2020-03-22,5.0,1.7,3.4,4.00,0.21,34
2020-03-23,2.4,-2.7,0.1,0.00,0.00,32
2020-03-24,3.0,-3.4,-0.4,0.00,0.00,24
2020-03-25,7.4,-2.1,2.1,0.00,0.00,44
2020-03-26,11.0,-0.2,4.9,0.00,0.00,58
2020-03-27,14.4,3.1,8.1,0.00,0.00,60
2020-03-28,15.0,6.2,9.3,0.60,0.00,92
2020-03-29,14.4,4.9,9.0,0.00,0.00,107
2020-03-30,14.1,2.3,7.7,0.00,0.00,308
2020-03-31,2.3,-0.7,1.1,0.00,0.00,319
2020-04-01,7.2,-4.3,1.7,0.00,0.00,273
2020-04-02,11.9,-1.2,4.8,0.00,0.00,251
2020-04-03,14.7,1.0,7.8,0.00,0.00,217
2020-04-04,13.7,3.6,8.1,0.00,0.00,317
2020-04-05,11.7,1.5,6.6,0.00,0.00,334
2020-04-06,13.5,0.7,7.2,0.00,0.00,330
2020-04-07,15.4,0.9,8.6,0.00,0.00,74
2020-04-08,21.7,5.9,13.0,0.00,0.00,275
2020-04-09,17.8,4.8,11.1,0.00,0.00,42
2020-04-10,14.9,7.5,10.8,1.00,0.00,311
2020-04-11,13.3,4.1,8.6,0.00,0.00,330
2020-04-12,11.8,1.1,6.5,0.00,0.00,16
2020-04-13,20.6,4.5,12.3,0.00,0.00,202
2020-04-14,12.6,2.7,7.7,10.40,0.00,269
2020-04-15,8.9,1.0,5.6,0.20,0.00,289
2020-04-16,19.5,4.8,11.9,0.00,0.00,261
2020-04-17,14.6,8.0,11.4,0.00,0.00,302
2020-04-18,13.1,3.7,8.2,0.00,0.00,317
2020-04-19,13.4,2.8,8.7,0.00,0.00,332
2020-04-20,10.7,3.3,7.4,1.00,0.00,344
2020-04-21,11.0,3.9,7.2,1.60,0.00,339
2020-04-22,13.6,3.4,8.8,0.30,0.00,319
2020-04-23,17.1,4.7,10.8,0.00,0.00,328
2020-04-24,20.6,8.6,14.3,0.00,0.00,266
2020-04-25,21.8,10.2,16.1,0.10,0.00,230
2020-04-26,13.0,8.0,9.9,17.30,0.00,303
2020-04-27,14.3,6.2,10.2,0.70,0.00,309
2020-04-28,19.1,4.6,12.1,0.00,0.00,240
2020-04-29,22.4,10.1,15.7,0.00,0.00,202
2020-04-30,23.4,9.6,15.6,2.60,0.00,197
2020-05-01,19.6,11.5,14.6,7.20,0.00,201
2020-05-02,23.9,12.6,17.7,0.00,0.00,159
2020-05-03,22.5,11.0,17.3,0.40,0.00,121
2020-05-04,21.6,11.8,16.9,0.90,0.00,127
2020-05-05,17.1,12.5,14.8,12.50,0.00,301
2020-05-06,17.7,7.9,12.7,10.30,0.00,274
2020-05-07,13.5,5.2,9.4,0.30,0.00,235
2020-05-08,12.4,8.1,9.8,5.10,0.00,333
2020-05-09,15.0,6.2,10.9,0.10,0.00,313
2020-05-10,20.4,8.4,14.6,0.20,0.00,284
2020-05-11,26.2,10.0,18.8,0.00,0.00,210
2020-05-12,20.6,7.4,15.6,4.60,0.00,226
2020-05-13,15.0,4.9,10.0,0.00,0.00,307
2020-05-14,22.6,9.7,14.1,7.20,0.00,204
2020-05-15,15.6,7.6,11.8,0.20,0.00,359
2020-05-16,16.3,8.7,12.4,5.90,0.00,347
2020-05-17,18.8,9.6,13.5,6.10,0.00,226
2020-05-18,19.7,10.2,14.4,0.70,0.00,292
2020-05-19,17.2,9.7,13.1,3.90,0.00,197
2020-05-20,17.3,12.1,14.3,1.90,0.00,314
2020-05-21,15.1,7.9,11.4,0.00,0.00,332
2020-05-22,12.6,6.1,9.1,1.80,0.00,308
2020-05-23,14.2,5.3,9.8,0.80,0.00,314
2020-05-24,15.1,6.5,11.5,0.10,0.00,341
2020-05-25,15.0,10.8,12.8,7.70,0.00,128
2020-05-26,14.0,10.4,12.3,10.10,0.00,69
2020-05-27,17.0,9.8,13.5,1.40,0.00,40
2020-05-28,15.7,11.9,13.4,16.50,0.00,35
2020-05-29,17.6,11.3,15.0,1.80,0.00,125
2020-05-30,16.8,12.8,14.5,8.50,0.00,235
2020-05-31,16.5,10.4,13.5,8.30,0.00,195
2020-06-01,13.1,9.2,11.4,4.00,0.00,323
2020-06-02,15.3,6.2,11.1,0.10,0.00,229
2020-06-03,17.7,6.0,13.0,0.70,0.00,177
2020-06-04,18.9,10.3,14.5,5.20,0.00,205
2020-06-05,23.7,13.0,18.0,3.20,0.00,179
2020-06-06,28.0,15.1,21.6,0.10,0.00,192
2020-06-07,26.5,15.7,21.8,0.00,0.00,119
2020-06-08,28.7,18.5,23.6,0.00,0.00,102
2020-06-09,29.3,20.4,24.7,0.00,0.00,105
2020-06-10,30.8,20.3,26.1,0.00,0.00,109
2020-06-11,32.4,22.7,27.2,0.00,0.00,92
2020-06-12,32.3,22.0,27.0,0.00,0.00,76
2020-06-13,32.0,19.9,26.0,1.60,0.00,64
2020-06-14,27.0,20.4,23.9,5.30,0.00,106
2020-06-15,27.8,17.8,23.5,0.50,0.00,113
2020-06-16,26.5,20.0,23.3,2.80,0.00,114
2020-06-17,26.6,20.2,23.0,5.70,0.00,113
2020-06-18,26.8,18.6,23.5,9.90,0.00,98
2020-06-19,28.5,21.4,24.8,0.10,0.00,63
2020-06-20,28.5,20.9,24.5,0.40,0.00,68
2020-06-21,29.4,20.1,25.6,1.50,0.00,73
2020-06-22,24.5,20.6,22.8,11.00,0.00,103
2020-06-23,27.6,18.3,23.7,0.70,0.00,198
2020-06-24,25.7,20.4,22.9,0.10,0.00,44
2020-06-25,28.1,17.9,23.3,0.50,0.00,45
2020-06-26,27.7,18.5,23.4,0.00,0.00,69
2020-06-27,29.0,18.2,24.8,0.00,0.00,90
2020-06-28,32.1,19.3,26.3,0.10,0.00,243
2020-06-29,26.8,20.4,24.0,3.00,0.00,315
2020-06-30,29.0,18.1,23.7,3.20,0.00,295
2020-07-01,27.5,17.1,23.1,0.00,0.00,300
2020-07-02,29.7,17.5,25.0,0.00,0.00,168
2020-07-03,30.5,20.0,26.2,0.00,0.00,123
2020-07-04,32.3,22.1,27.2,0.10,0.00,307
2020-07-05,27.8,20.9,24.8,0.30,0.00,345
2020-07-06,31.0,20.5,26.2,0.00,0.00,21
2020-07-07,30.3,21.9,25.9,0.30,0.00,335
2020-07-08,21.3,15.4,18.1,14.40,0.00,325
2020-07-09,23.0,13.3,18.8,0.00,0.00,299
2020-07-10,25.2,13.9,20.7,0.10,0.00,115
2020-07-11,28.5,17.6,23.6,0.00,0.00,118
2020-07-12,29.3,19.5,24.6,0.00,0.00,105
2020-07-13,21.1,15.2,16.4,4.70,0.00,330
2020-07-14,18.7,15.4,16.3,11.30,0.00,318
2020-07-15,23.1,13.5,18.6,0.00,0.00,280
2020-07-16,24.5,14.4,20.0,0.00,0.00,2
2020-07-17,25.7,15.9,21.6,0.00,0.00,78
2020-07-18,26.7,15.7,22.3,0.00,0.00,42
2020-07-19,26.4,17.6,22.3,0.00,0.00,51
2020-07-20,26.6,18.1,22.6,0.00,0.00,54
2020-07-21,28.1,16.3,23.1,0.00,0.00,297
2020-07-22,23.7,17.6,20.9,0.40,0.00,304
2020-07-23,24.1,14.1,19.5,0.00,0.00,312
2020-07-24,24.9,16.0,20.8,0.10,0.00,344
2020-07-25,27.3,18.4,23.2,0.00,0.00,109
2020-07-26,29.4,19.0,24.9,0.00,0.00,94
2020-07-27,28.8,20.0,24.9,0.00,0.00,69
2020-07-28,31.2,20.0,26.1,0.00,0.00,42
2020-07-29,31.4,20.1,26.8,0.00,0.00,101
2020-07-30,29.0,21.9,25.5,0.10,0.00,327
2020-07-31,25.9,19.7,22.4,0.30,0.00,326
2020-08-01,22.6,15.7,18.9,0.90,0.00,318
2020-08-02,21.8,14.6,18.2,0.40,0.00,325
2020-08-03,24.2,13.1,19.8,0.00,0.00,76
2020-08-04,27.3,15.9,22.7,0.00,0.00,118
2020-08-05,29.4,17.0,24.3,0.00,0.00,102
2020-08-06,30.8,19.7,25.5,0.00,0.00,52
2020-08-07,31.6,20.2,26.2,0.00,0.00,36
2020-08-08,27.7,20.1,24.1,0.00,0.00,31
2020-08-09,27.1,19.1,23.6,0.00,0.00,27
2020-08-10,26.7,18.8,22.4,1.00,0.00,6
2020-08-11,27.6,18.0,22.3,2.00,0.00,346
2020-08-12,22.7,18.0,19.9,0.00,0.00,347
2020-08-13,20.9,13.6,17.7,0.10,0.00,334
2020-08-14,19.6,13.6,16.9,0.00,0.00,354
2020-08-15,22.3,11.4,17.2,0.00,0.00,33
2020-08-16,25.1,12.4,19.9,0.00,0.00,347
2020-08-17,28.9,15.8,22.8,0.00,0.00,306
2020-08-18,30.4,14.8,23.7,0.00,0.00,128
2020-08-19,30.8,18.4,25.1,0.00,0.00,145
2020-08-20,31.2,19.0,25.7,0.00,0.00,98
2020-08-21,30.5,18.3,24.8,0.00,0.00,335
2020-08-22,22.6,17.6,20.7,0.50,0.00,23
2020-08-23,26.1,16.5,21.6,0.00,0.00,100
2020-08-24,29.9,18.8,23.9,0.00,0.00,208
2020-08-25,30.4,17.8,24.1,0.40,0.00,193
2020-08-26,23.9,17.2,20.5,3.40,0.00,312
2020-08-27,25.0,15.9,20.1,1.90,0.00,236
2020-08-28,21.9,15.5,18.4,0.00,0.00,280
2020-08-29,26.9,11.6,19.6,0.00,0.00,151
2020-08-30,31.6,18.7,24.6,0.00,0.00,194
2020-08-31,33.2,19.0,25.2,0.00,0.00,191
2020-09-01,31.9,15.6,24.7,0.00,0.00,122
2020-09-02,31.6,21.0,26.1,0.00,0.00,105
2020-09-03,31.2,18.1,24.8,0.00,0.00,13
2020-09-04,25.2,19.2,21.8,1.60,0.00,332
2020-09-05,22.1,17.8,19.5,1.60,0.00,24
2020-09-06,27.5,15.6,21.2,0.00,0.00,43
2020-09-07,27.7,13.9,21.7,0.00,0.00,131
2020-09-08,20.6,14.4,17.7,1.80,0.00,322
2020-09-09,23.7,13.2,17.9,0.00,0.00,281
2020-09-10,27.9,12.9,20.5,0.00,0.00,251
2020-09-11,21.8,15.5,18.5,0.00,0.00,6
2020-09-12,22.1,12.9,17.0,0.00,0.00,84
2020-09-13,26.6,8.6,18.7,0.00,0.00,166
2020-09-14,23.4,16.9,19.8,0.00,0.00,323
2020-09-15,24.8,15.1,19.7,0.00,0.00,322
2020-09-16,24.0,13.5,19.0,0.00,0.00,91
2020-09-17,29.1,15.4,21.5,0.00,0.00,221
2020-09-18,14.7,11.0,13.2,0.00,0.00,315
2020-09-19,19.0,9.5,13.9,0.00,0.00,319
2020-09-20,19.6,9.3,14.4,0.00,0.00,345
2020-09-21,20.8,6.2,14.0,0.00,0.00,142
2020-09-22,23.8,8.4,15.9,0.00,0.00,174
2020-09-23,22.8,7.3,16.0,0.00,0.00,138
2020-09-24,22.7,8.9,16.3,0.00,0.00,119
2020-09-25,24.0,12.7,18.5,0.00,0.00,121
2020-09-26,23.7,16.2,20.1,0.00,0.00,113
2020-09-27,20.5,16.1,18.7,6.50,0.00,124
2020-09-28,18.3,8.6,14.8,0.00,0.00,46
2020-09-29,19.9,15.6,17.4,1.50,0.00,100
2020-09-30,17.0,13.7,14.5,28.70,0.00,98
2020-10-01,17.6,12.7,14.9,0.70,0.00,113
2020-10-02,17.4,12.9,14.8,0.10,0.00,114
2020-10-03,19.4,12.6,15.6,0.50,0.00,125
2020-10-04,21.2,14.5,17.2,0.00,0.00,128
2020-10-05,20.0,13.6,16.4,0.40,0.00,129
2020-10-06,21.2,14.1,17.5,0.00,0.00,142
2020-10-07,21.3,16.4,18.3,0.10,0.00,148
2020-10-08,19.5,15.5,17.3,0.00,0.00,119
2020-10-09,18.5,14.0,16.2,0.00,0.00,118
2020-10-10,17.5,13.1,15.3,0.00,0.00,93
2020-10-11,17.2,11.4,14.4,0.10,0.00,80
2020-10-12,20.4,9.6,14.9,0.00,0.00,158
2020-10-13,20.0,14.5,16.7,0.20,0.00,120
2020-10-14,19.0,11.3,16.0,0.30,0.00,185
2020-10-15,19.4,8.0,13.0,0.00,0.00,199
2020-10-16,19.0,12.1,15.0,3.10,0.00,211
2020-10-17,17.3,11.5,14.7,21.80,0.00,143
2020-10-18,12.5,7.4,9.9,0.30,0.00,266
2020-10-19,11.7,5.5,8.6,0.30,0.00,267
2020-10-20,11.5,4.1,7.5,0.00,0.00,278
2020-10-21,13.0,3.0,8.0,0.00,0.00,212
2020-10-22,17.7,7.3,12.3,0.00,0.00,231
2020-10-23,19.6,9.3,14.0,0.10,0.00,237
2020-10-24,17.8,11.2,13.5,0.50,0.00,254
2020-10-25,14.1,9.2,12.2,0.00,0.00,329
2020-10-26,13.6,9.9,11.6,0.00,0.00,103
2020-10-27,13.6,9.6,11.3,1.80,0.00,110
2020-10-28,12.3,7.8,10.0,0.00,0.00,114
2020-10-29,11.1,7.9,9.2,4.50,0.00,119
2020-10-30,12.4,8.2,9.8,0.20,0.00,323
2020-10-31,10.0,8.7,9.3,11.30,0.00,338
2020-11-01,9.8,8.1,8.8,3.00,0.00,340
2020-11-02,8.1,7.0,7.5,2.70,0.00,313
2020-11-03,9.7,6.7,7.9,0.80,0.00,330
2020-11-04,10.2,6.2,8.2,0.00,0.00,37
2020-11-05,10.9,7.2,8.8,0.20,0.00,316
2020-11-06,8.4,5.4,7.3,0.00,0.00,291
2020-11-07,11.4,7.5,9.1,0.00,0.00,301
2020-11-08,11.9,6.9,8.9,0.00,0.00,268
2020-11-09,9.6,6.5,8.3,0.10,0.00,340
2020-11-10,9.0,4.8,7.0,0.10,0.00,342
2020-11-11,5.5,3.5,4.4,0.00,0.00,3
2020-11-12,4.6,2.4,3.5,0.00,0.00,146
2020-11-13,4.8,2.4,3.3,0.00,0.00,149
2020-11-14,4.4,2.4,3.3,0.50,0.00,163
2020-11-15,8.0,1.1,4.7,1.10,0.00,190
2020-11-16,5.5,-0.2,3.0,0.40,0.00,108
2020-11-17,0.2,-1.4,-0.6,0.00,0.00,113
2020-11-18,1.2,-1.9,-1.0,0.00,0.00,155
2020-11-19,1.7,-1.8,-0.9,0.00,0.00,173
2020-11-20,1.8,-0.5,0.4,0.00,0.00,172
2020-11-21,2.7,0.0,1.0,0.30,1.19,332
2020-11-22,2.5,-0.1,1.0,0.00,0.00,261
2020-11-23,6.9,2.3,4.7,0.10,0.14,252
2020-11-24,6.7,3.4,4.8,1.80,0.00,284
2020-11-25,7.0,2.9,5.0,0.10,0.00,283
2020-11-26,8.1,4.2,6.0,0.00,0.00,248
2020-11-27,6.0,2.5,4.4,0.00,0.00,235
2020-11-28,4.5,1.7,3.1,4.70,0.00,311
2020-11-29,3.1,1.1,2.2,3.70,0.49,285
2020-11-30,2.2,-0.5,0.7,0.00,3.57,358
2020-12-01,1.3,-0.8,0.1,0.80,3.71,14
2020-12-02,1.0,-0.3,0.4,0.00,0.91,104
2020-12-03,0.7,-0.5,0.1,0.10,0.14,121
2020-12-04,1.8,-0.1,0.6,0.20,0.00,122
2020-12-05,0.9,-0.6,0.1,0.00,0.00,119
2020-12-06,-0.2,-4.7,-2.3,0.00,0.00,104
2020-12-07,-3.4,-6.0,-4.7,0.00,0.00,105
2020-12-08,-2.2,-5.0,-3.6,0.00,0.00,103
2020-12-09,-0.8,-3.8,-2.3,0.00,0.00,103
2020-12-10,1.1,-3.3,-1.4,0.60,0.00,110
2020-12-11,1.3,-2.1,-0.6,0.60,0.00,108
2020-12-12,-0.6,-2.6,-1.9,0.40,0.00,96
2020-12-13,0.8,-0.3,0.3,4.20,0.00,103
2020-12-14,0.9,-0.6,0.1,7.90,0.00,84
2020-12-15,1.1,-0.9,0.0,0.00,0.00,332
2020-12-16,0.9,-0.2,0.3,0.00,0.00,140
2020-12-17,2.0,-0.2,0.5,0.00,0.00,228
2020-12-18,1.2,-0.9,0.2,0.10,0.00,172
2020-12-19,1.6,0.0,0.7,0.50,0.07,291
2020-12-20,2.6,1.0,1.7,0.30,0.00,335
2020-12-21,1.0,-2.8,-0.9,0.00,0.00,98
2020-12-22,-0.9,-2.7,-1.9,0.00,0.00,117
2020-12-23,0.0,-2.2,-1.3,0.00,0.98,162
2020-12-24,2.2,-0.6,0.5,0.70,0.70,170
2020-12-25,4.6,1.7,3.2,5.70,0.00,208
2020-12-26,2.4,-0.7,1.0,0.00,0.14,287
2020-12-27,2.3,-2.3,-0.6,0.00,0.00,217
2020-12-28,1.4,-2.5,-0.5,0.30,0.07,117
2020-12-29,6.2,0.5,2.8,1.60,0.00,140
2020-12-30,9.7,2.8,7.3,0.00,0.00,158
2020-12-31,9.3,6.6,8.1,0.10,0.00,154
2021-01-01,8.8,5.5,7.1,2.90,0.00,166
2021-01-02,4.2,0.4,2.9,0.00,0.00,252
2021-01-03,4.8,-0.5,1.7,0.00,0.00,149
2021-01-04,3.5,0.4,1.9,0.50,0.00,130
2021-01-05,1.1,-0.8,0.3,0.00,0.00,106
2021-01-06,2.9,-0.1,1.6,1.60,0.00,117
2021-01-07,6.3,2.0,3.9,9.60,0.00,139
2021-01-08,3.8,0.8,2.8,0.00,0.00,262
2021-01-09,1.8,-2.1,-0.0,0.00,0.00,279
2021-01-10,2.1,-2.6,-0.2,0.00,0.35,271
2021-01-11,0.1,-2.7,-0.9,0.00,0.00,290
2021-01-12,0.2,-2.7,-1.3,0.00,0.00,156
2021-01-13,-2.0,-2.9,-2.4,0.00,2.80,28
2021-01-14,1.5,-4.7,-2.2,0.00,0.77,221
2021-01-15,-3.5,-9.2,-5.9,0.00,0.77,275
2021-01-16,-8.8,-18.3,-11.3,0.00,0.14,295
2021-01-17,-12.4,-21.9,-15.7,0.00,0.00,308
2021-01-18,-12.6,-18.3,-14.4,0.00,0.00,326
2021-01-19,-11.6,-15.9,-13.8,0.00,0.00,298
2021-01-20,-8.9,-19.7,-13.0,0.00,0.00,176
2021-01-21,1.4,-8.5,-3.1,0.00,0.00,187
2021-01-22,5.5,-0.9,1.2,0.00,0.00,196
2021-01-23,5.0,0.3,2.5,0.00,0.00,173
2021-01-24,9.0,3.4,6.4,2.60,0.00,160
2021-01-25,7.6,4.6,5.9,2.30,0.00,140
2021-01-26,5.9,-0.1,2.7,2.00,0.00,212
2021-01-27,0.2,-1.5,-0.7,0.00,6.37,350
2021-01-28,0.1,-1.2,-0.7,0.10,8.33,340
2021-01-29,-0.3,-3.8,-1.9,0.00,3.99,239
2021-01-30,1.7,-12.0,-3.9,0.40,1.75,193
2021-01-31,1.0,-4.3,-1.7,0.10,0.21,265
2021-02-01,-1.5,-4.6,-2.4,0.00,9.52,60
2021-02-02,-0.8,-2.8,-1.8,0.00,0.00,317
2021-02-03,2.8,-2.8,0.4,0.00,0.00,204
2021-02-04,4.3,-0.1,1.8,4.40,0.00,219
2021-02-05,4.0,-5.7,-3.4,0.10,0.07,311
2021-02-06,-3.4,-14.5,-7.9,0.00,0.14,284
2021-02-07,-7.0,-18.3,-13.0,0.00,0.21,30
2021-02-08,-7.4,-11.8,-9.6,0.10,8.40,94
2021-02-09,-0.1,-7.3,-3.6,5.10,3.71,96
2021-02-10,2.6,-7.2,-2.1,1.80,0.00,65
2021-02-11,0.7,-6.3,-3.1,5.40,0.00,91
2021-02-12,0.7,-13.3,-8.3,1.80,1.19,292
2021-02-13,-10.8,-13.7,-12.0,0.00,1.75,281
2021-02-14,-3.2,-11.8,-8.4,0.00,0.07,298
2021-02-15,-5.4,-12.0,-8.0,0.10,0.98,332
2021-02-16,-9.3,-15.8,-12.4,0.00,0.00,332
2021-02-17,-7.3,-19.1,-13.3,0.00,0.00,200
2021-02-18,-5.6,-12.8,-9.8,0.00,0.35,340
2021-02-19,-7.5,-12.4,-10.6,0.00,0.00,342
2021-02-20,-0.6,-14.2,-7.5,0.00,0.00,213
2021-02-21,4.2,-0.5,1.0,0.00,0.14,257
2021-02-22,8.3,-0.7,2.4,0.00,0.00,280
2021-02-23,0.3,-4.5,-2.2,0.00,0.00,82
2021-02-24,1.1,-5.3,-2.3,0.00,0.91,178
2021-02-25,10.6,1.5,4.2,0.00,0.00,262
2021-02-26,11.9,0.3,4.4,0.00,0.00,267
2021-02-27,3.9,1.4,3.0,1.00,0.00,298
2021-02-28,3.0,0.5,1.5,0.70,0.07,311
2021-03-01,3.3,-0.3,0.9,0.10,0.21,342
2021-03-02,3.4,-0.2,1.7,0.00,0.00,281
2021-03-03,6.3,-1.3,2.4,0.00,0.00,307
2021-03-04,11.3,-2.2,3.6,0.00,0.00,231
2021-03-05,4.0,0.0,2.5,0.70,0.91,325
2021-03-06,1.6,-3.8,-0.8,0.10,1.05,330
2021-03-07,4.1,-5.2,-0.6,0.00,0.00,252
2021-03-08,3.9,-3.1,1.1,0.40,0.07,271
2021-03-09,-0.6,-5.8,-3.4,0.00,0.00,317
2021-03-10,-0.4,-7.4,-4.5,0.00,0.00,97
2021-03-11,0.5,-7.5,-3.8,0.00,0.00,103
2021-03-12,2.1,-5.7,-2.9,0.00,3.43,163
2021-03-13,9.8,-2.3,2.8,0.20,0.49,204
2021-03-14,8.1,-0.4,3.5,0.30,0.00,184
2021-03-15,7.6,3.2,4.8,1.20,0.00,136
2021-03-16,7.7,0.2,3.3,0.10,0.00,98
2021-03-17,1.6,-0.3,0.9,3.70,1.47,48
2021-03-18,4.4,0.5,2.1,1.50,0.77,4
2021-03-19,4.9,0.4,2.1,1.90,0.28,325
2021-03-20,3.6,-1.6,1.0,1.60,1.40,323
2021-03-21,5.5,-3.5,0.7,0.00,0.00,262
2021-03-22,7.7,-1.6,2.3,0.00,0.00,251
2021-03-23,2.7,-2.7,0.0,0.00,0.28,337
2021-03-24,4.8,-3.0,1.2,0.00,1.89,20
2021-03-25,6.2,-2.2,2.1,0.00,0.00,6
2021-03-26,12.0,-2.1,4.6,0.00,0.00,335
2021-03-27,12.2,2.5,6.8,0.10,0.00,323
2021-03-28,14.4,1.6,7.4,0.00,0.00,162
2021-03-29,12.2,2.5,7.1,0.00,0.00,83
2021-03-30,9.7,1.3,5.7,0.00,0.00,106
2021-03-31,11.7,1.4,6.3,0.00,0.00,167
2021-04-01,17.1,5.6,10.7,0.00,0.00,209
2021-04-02,11.9,4.5,8.7,5.80,0.00,253
2021-04-03,10.9,2.3,6.3,0.00,0.00,345
2021-04-04,11.0,1.0,5.3,3.50,0.00,235
2021-04-05,9.3,0.2,4.6,0.10,0.00,256
2021-04-06,12.7,2.7,7.4,0.00,0.00,191
2021-04-07,8.4,1.3,4.7,4.00,0.98,260
2021-04-08,8.0,-0.9,3.1,0.50,0.21,265
2021-04-09,8.9,-0.9,4.0,0.40,0.00,288
2021-04-10,11.7,-2.7,4.7,0.00,0.00,153
2021-04-11,14.5,-0.5,7.3,0.00,0.00,94
2021-04-12,10.2,5.1,7.3,1.30,0.00,34
2021-04-13,12.1,6.2,9.4,1.30,0.00,126
2021-04-14,13.6,5.0,9.6,0.10,0.00,137
2021-04-15,12.4,6.0,8.9,0.20,0.00,101
2021-04-16,9.8,3.8,6.6,6.00,0.00,177
2021-04-17,9.6,3.6,6.3,1.60,0.00,231
