LATITUDE,LONGITUDE,ACQ_DATE
47.87048,33.3946,2021-01-01
49.309826,23.429745,2021-01-01
48.164997,37.708138,2021-01-01
48.165718,37.702335,2021-01-01
47.092819,37.590485,2021-01-01
47.87195,33.38861,2021-01-01
47.15546,37.53352,2021-01-01
47.1522,37.53464,2021-01-01
47.87295,33.37024,2021-01-01
47.8726,33.39039,2021-01-01
47.88285,33.44356,2021-01-01
47.887,33.44582,2021-01-01
44.77459,33.86073,2021-01-01
44.7734,33.86044,2021-01-01
47.09564,37.60396,2021-01-01
48.165169,37.7057,2021-01-02
47.871578,33.446678,2021-01-02
48.531982,34.645443,2021-01-02
48.976273,24.713194,2021-01-02
48.169872,37.700661,2021-01-02
48.4724,34.63126,2021-01-02
47.876873,33.413616,2021-01-02
48.533375,34.64312,2021-01-02
48.09791,37.91986,2021-01-02
48.22001,38.2169,2021-01-02
49.52201,37.3845,2021-01-02
48.97612,24.71176,2021-01-02
50.45158,34.18215,2021-01-02
47.87008,33.39203,2021-01-02
48.17516,37.69975,2021-01-02
48.53321,34.61737,2021-01-02
47.87181,33.44594,2021-01-02
48.53044,34.61514,2021-01-02
47.86692,33.43356,2021-01-02
47.88562,33.44546,2021-01-02
48.16714,37.70255,2021-01-02
48.166,37.70836,2021-01-02
50.54601,26.25928,2021-01-02
48.17172,37.69825,2021-01-02
48.174095,37.701481,2021-01-02
48.17458,37.695618,2021-01-02
48.471951,34.627735,2021-01-03
47.869656,33.450279,2021-01-03
47.870953,33.449467,2021-01-03
48.535343,34.646034,2021-01-03
48.530579,34.642746,2021-01-03
47.090538,37.60508,2021-01-04
47.094952,37.60524,2021-01-04
47.094952,37.597183,2021-01-04
47.10563,37.59012,2021-01-04
47.09261,37.60603,2021-01-04
48.21441,38.23972,2021-01-04
47.09547,37.58119,2021-01-04
47.09404,37.59363,2021-01-04
47.09695,37.60074,2021-01-04
47.09766,37.59453,2021-01-04
47.09623,37.60696,2021-01-04
47.10129,37.59544,2021-01-04
47.1566,37.5332,2021-01-04
47.093422,37.601791,2021-01-05
47.092251,37.606842,2021-01-05
47.096165,37.608677,2021-01-05
47.093018,37.606266,2021-01-05
47.09466,37.59418,2021-01-05
47.09419,37.60079,2021-01-05
47.867687,35.163986,2021-01-05
47.87699,35.19034,2021-01-05
47.16106,37.55842,2021-01-05
47.094166,37.601204,2021-01-05
47.154644,37.530357,2021-01-05
47.097332,37.603657,2021-01-05
45.129925,34.48312,2021-01-06
47.868183,33.39328,2021-01-06
45.130638,34.482796,2021-01-06
47.87719,33.40512,2021-01-07
47.85756,33.39764,2021-01-07
47.84209,33.38625,2021-01-07
47.87065,33.40262,2021-01-07
47.87243,33.39231,2021-01-07
47.87333,33.38717,2021-01-07
47.87184,33.43604,2021-01-07
47.86618,33.42838,2021-01-07
47.88403,33.44621,2021-01-07
47.86856,33.43478,2021-01-07
48.16531,30.61481,2021-01-07
47.87452,33.42058,2021-01-07
47.8763,33.41027,2021-01-07
47.87541,33.41543,2021-01-07
47.87957,33.41153,2021-01-07
47.86916,33.39107,2021-01-07
48.4733,34.63165,2021-01-07
47.86529,33.43353,2021-01-07
47.882694,33.444981,2021-01-08
47.870342,33.386642,2021-01-08
47.876106,33.407162,2021-01-08
47.868946,33.391327,2021-01-08
47.874714,33.411835,2021-01-08
48.164921,30.618481,2021-01-08
47.870998,33.389191,2021-01-08
47.8698,33.4421,2021-01-08
47.872097,33.392803,2021-01-09
47.871468,33.373768,2021-01-09
47.871769,33.384621,2021-01-09
47.871841,33.38195,2021-01-09
47.095985,37.595497,2021-01-09
48.224205,38.242931,2021-01-09
47.094955,37.59967,2021-01-09
47.095745,37.609158,2021-01-09
47.094872,37.606426,2021-01-09
47.095867,37.602249,2021-01-09
48.172123,37.699352,2021-01-09
47.089748,37.601795,2021-01-09
47.163017,37.556183,2021-01-09
47.869476,33.391052,2021-01-09
47.84412,33.38363,2021-01-09
47.8709,35.15817,2021-01-09
47.09061,37.60465,2021-01-09
48.47202,34.624,2021-01-09
47.87944,35.1884,2021-01-09
48.17013,37.69921,2021-01-09
48.21566,38.2472,2021-01-09
47.8728,33.38942,2021-01-09
50.54605,26.25773,2021-01-09
48.16594,37.70399,2021-01-09
48.17777,37.69542,2021-01-09
47.88434,33.447,2021-01-09
47.86895,33.43288,2021-01-09
47.09405,37.60564,2021-01-09
48.1694,37.70498,2021-01-09
48.17359,37.7002,2021-01-09
47.1597,37.5305,2021-01-09
48.2232,38.24363,2021-01-09
47.87019,35.16508,2021-01-09
47.161541,37.566616,2021-01-10
48.470345,34.966282,2021-01-10
47.878895,35.189621,2021-01-10
47.096935,37.578598,2021-01-10
47.876678,35.180923,2021-01-10
47.86938,35.16185,2021-01-10
48.166821,30.61908,2021-01-10
47.097374,37.599094,2021-01-10
47.156185,37.53138,2021-01-10
47.879227,33.400578,2021-01-10
47.873734,35.156696,2021-01-10
47.866325,35.153072,2021-01-10
47.880085,35.190742,2021-01-10
47.158802,37.558743,2021-01-10
47.864281,33.361149,2021-01-10
47.876797,33.412624,2021-01-10
47.866211,35.163544,2021-01-10
47.864727,35.151894,2021-01-10
47.630642,34.32719,2021-01-10
47.869499,35.16481,2021-01-10
47.879051,35.190674,2021-01-10
47.159863,37.557487,2021-01-10
47.129467,37.633789,2021-01-10
47.140079,37.580776,2021-01-10
47.09267,37.604904,2021-01-10
47.154053,37.567665,2021-01-10
47.093838,37.599018,2021-01-10
47.096172,37.606373,2021-01-10
47.103146,37.590252,2021-01-10
47.158703,37.563301,2021-01-10
47.096901,37.607052,2021-01-10
47.103931,37.590969,2021-01-10
47.157532,37.531212,2021-01-10
47.095413,37.604115,2021-01-10
47.095928,37.604935,2021-01-10
48.534756,34.642792,2021-01-10
47.091248,37.602001,2021-01-10
