LATITUDE,LONGITUDE,ACQ_DATE
47.1546,37.5261,2010-01-05
48.2157,38.2459,2010-01-05
48.4895,34.9829,2010-01-09
48.1619,30.6071,2010-02-14
47.1582,37.5337,2010-02-17
47.1471,37.5228,2010-02-17
47.1498,37.5379,2010-02-17
48.1656,30.6207,2010-02-22
47.0949,37.5939,2010-02-24
48.5175,34.6292,2010-02-25
45.0893,34.0828,2010-02-25
48.486,34.9784,2010-02-25
49.1384,23.7151,2010-03-02
49.1342,23.4653,2010-03-02
48.1658,23.5672,2010-03-02
49.1322,23.4519,2010-03-02
48.2049,23.5209,2010-03-02
48.1678,23.5804,2010-03-02
48.1874,23.5877,2010-03-02
49.2715,35.5359,2010-03-03
45.8308,33.8623,2010-03-03
47.1549,37.5249,2010-03-05
47.1306,36.6123,2010-03-05
47.1532,37.5326,2010-03-05
47.866,33.437,2010-03-07
49.7519,24.4521,2010-03-09
49.7809,24.5698,2010-03-09
48.4187,22.2335,2010-03-09
48.4811,22.4709,2010-03-09
49.9609,24.6575,2010-03-09
49.7813,24.5597,2010-03-09
49.7831,24.5746,2010-03-09
49.767,24.441,2010-03-09
48.3111,37.0944,2010-03-10
48.3856,35.9966,2010-03-10
49.8909,24.3269,2010-03-10
49.8973,24.3154,2010-03-10
48.5617,35.869,2010-03-10
47.628,34.3134,2010-03-10
47.6298,34.3316,2010-03-10
47.6248,34.327,2010-03-10
51.712,25.6136,2010-03-10
48.8201,37.5842,2010-03-10
48.3875,36.0099,2010-03-10
48.1461,36.7788,2010-03-10
49.0465,37.69,2010-03-10
46.8679,36.1481,2010-03-10
47.1541,37.5566,2010-03-10
51.7594,26.2505,2010-03-10
48.1565,36.7885,2010-03-10
48.1907,36.9118,2010-03-10
47.6238,34.3293,2010-03-10
48.2054,37.0519,2010-03-10
48.2144,37.0553,2010-03-10
48.1568,36.7892,2010-03-10
48.9552,37.6137,2010-03-11
47.1618,37.5625,2010-03-14
47.6344,34.3237,2010-03-14
45.9021,33.8158,2010-03-14
46.5385,30.7088,2010-03-15
47.6214,34.3093,2010-03-15
47.6231,34.3233,2010-03-15
46.2357,32.8946,2010-03-15
48.2124,38.2304,2010-03-15
48.2103,38.238,2010-03-15
46.2375,32.9074,2010-03-15
48.2142,38.2509,2010-03-15
47.9702,37.4377,2010-03-15
47.0957,37.5905,2010-03-15
46.5056,32.9024,2010-03-15
46.4684,32.84,2010-03-15
46.4702,32.8528,2010-03-15
46.4732,32.93,2010-03-15
46.4759,32.9151,2010-03-15
46.1981,33.2846,2010-03-15
47.6242,34.3311,2010-03-15
