LATITUDE,LONGITUDE,ACQ_DATE
48.990673,24.222919,2018-01-01
48.748749,26.601816,2018-01-04
48.976078,24.706152,2018-01-04
48.167042,30.617662,2018-01-05
48.163521,30.615883,2018-01-05
48.164291,30.621136,2018-01-06
48.165565,30.615688,2018-01-06
45.484486,29.443296,2018-01-06
49.184086,23.713512,2018-01-06
49.302834,23.411779,2018-01-06
49.379482,23.497061,2018-01-06
49.308025,23.411457,2018-01-06
49.3729,23.4927,2018-01-06
48.164982,30.620113,2018-01-07
48.222141,38.245365,2018-01-08
48.732067,37.557713,2018-01-08
49.494179,34.844913,2018-01-08
48.471607,34.626793,2018-01-08
48.47086,34.632168,2018-01-08
48.166168,37.704517,2018-01-08
48.1703,37.700607,2018-01-08
48.473072,34.967361,2018-01-08
48.174431,37.69669,2018-01-08
48.177704,37.697914,2018-01-08
48.531887,34.64629,2018-01-08
48.520004,34.631332,2018-01-08
48.223938,38.23494,2018-01-08
48.163994,30.616423,2018-01-08
48.097523,37.92495,2018-01-08
48.466572,38.759377,2018-01-08
47.091209,37.603485,2018-01-09
48.166489,30.615295,2018-01-09
49.832638,34.746254,2018-01-09
47.858295,33.451057,2018-01-09
48.165188,30.617231,2018-01-09
47.629223,34.32185,2018-01-09
47.857845,33.445385,2018-01-09
47.624878,34.322578,2018-01-09
47.870464,33.391624,2018-01-09
47.953789,37.840706,2018-01-09
48.746189,26.603334,2018-01-09
47.872322,33.445572,2018-01-09
48.166523,30.616026,2018-01-09
49.182167,33.460575,2018-01-09
48.533062,34.62236,2018-01-09
48.533348,34.644855,2018-01-09
48.520565,34.62727,2018-01-09
48.519833,34.634716,2018-01-09
48.525948,34.613243,2018-01-09
48.532322,34.62986,2018-01-09
48.169529,37.701626,2018-01-09
47.875233,33.412888,2018-01-09
47.883728,33.448719,2018-01-09
47.873173,33.388851,2018-01-09
48.1664,30.6173,2018-01-09
47.873802,35.154522,2018-01-09
47.863102,35.144993,2018-01-09
47.872807,33.440117,2018-01-09
47.868958,33.389446,2018-01-09
47.884621,33.447998,2018-01-09
47.868217,33.444782,2018-01-09
47.865089,33.433044,2018-01-09
47.844296,33.384476,2018-01-09
47.875721,33.407444,2018-01-09
47.859303,35.144073,2018-01-09
47.874516,33.373913,2018-01-09
47.868584,35.167522,2018-01-09
47.877609,35.155369,2018-01-09
47.869293,35.160606,2018-01-09
47.866905,35.145855,2018-01-09
48.472012,34.632812,2018-01-09
47.095577,37.598663,2018-01-09
48.223152,38.236637,2018-01-09
47.877853,35.190887,2018-01-09
48.1603,30.6199,2018-01-09
48.1579,30.6057,2018-01-09
48.165329,37.706421,2018-01-09
48.534767,34.645638,2018-01-09
47.154301,37.536331,2018-01-10
47.876133,35.15757,2018-01-10
47.092583,37.598022,2018-01-10
47.091682,37.602783,2018-01-10
47.779541,36.184486,2018-01-10
47.870663,33.448044,2018-01-10
47.870502,33.389545,2018-01-10
47.870743,33.386932,2018-01-10
47.15554,37.53558,2018-01-10
47.155075,37.53035,2018-01-10
47.876492,35.155304,2018-01-10
47.879913,35.187382,2018-01-10
47.152664,37.532284,2018-01-10
