LATITUDE,LONGITUDE,ACQ_DATE
47.8781,35.158,2012-01-02
47.8568,33.4482,2012-01-02
47.627,34.3174,2012-01-04
47.6298,34.3327,2012-01-04
48.1587,30.6096,2012-01-05
48.1605,30.625,2012-01-05
47.8616,33.4583,2012-01-12
48.1712,30.619,2012-01-13
48.1622,30.6138,2012-01-13
48.1642,30.6272,2012-01-13
48.1631,30.6198,2012-01-14
48.1657,30.6086,2012-01-15
48.4909,34.9745,2012-01-15
47.8587,33.447,2012-01-18
47.871346,33.390419,2012-01-23
47.629303,34.323143,2012-01-23
47.858315,33.445923,2012-01-23
48.168335,30.616835,2012-01-23
48.164959,30.615398,2012-01-23
47.16061,37.563942,2012-01-24
48.494255,38.807213,2012-01-24
47.093796,37.609543,2012-01-24
47.094654,37.604477,2012-01-24
47.155037,37.535122,2012-01-24
47.091373,37.603291,2012-01-24
47.095512,37.599411,2012-01-24
48.221912,38.243473,2012-01-24
48.21447,38.246155,2012-01-24
47.162102,37.565639,2012-01-24
47.860474,33.446564,2012-01-25
47.155617,37.53162,2012-01-25
47.092175,37.606731,2012-01-25
48.213005,38.245689,2012-01-25
48.494656,38.808033,2012-01-25
48.461494,38.774685,2012-01-25
48.221523,38.244598,2012-01-26
48.516632,34.681095,2012-01-26
47.875957,35.155777,2012-01-26
47.095261,37.598228,2012-01-26
48.460819,38.773849,2012-01-26
48.165791,30.618519,2012-01-27
46.539768,32.50275,2012-01-27
48.486294,34.977337,2012-01-27
47.092712,37.610001,2012-01-28
47.095486,37.602821,2012-01-28
47.097691,37.594948,2012-01-28
48.459816,38.774105,2012-01-28
48.458626,38.77832,2012-01-28
48.493057,38.807755,2012-01-28
48.166351,30.617682,2012-01-28
48.493717,38.811493,2012-01-28
48.060478,37.954872,2012-01-29
47.092186,37.601276,2012-01-29
47.094555,37.607925,2012-01-29
47.096539,37.597233,2012-01-29
48.494263,38.809082,2012-01-29
48.163895,30.618216,2012-01-29
48.167465,30.619171,2012-01-29
50.187786,34.780289,2012-01-29
48.171398,37.699375,2012-01-29
47.160999,37.559547,2012-01-29
46.534111,32.462006,2012-01-29
46.539425,32.461582,2012-01-29
46.516315,32.415989,2012-01-29
46.533916,32.457264,2012-01-29
46.52861,32.457684,2012-01-29
47.880554,35.192722,2012-01-29
48.164631,30.61899,2012-01-29
48.167892,30.620155,2012-01-29
50.005157,30.787832,2012-01-29
47.090252,37.612152,2012-01-29
47.102852,37.58255,2012-01-29
46.5306,32.4509,2012-01-29
47.092411,37.605022,2012-01-29
47.15485,37.534351,2012-01-29
47.875778,35.159523,2012-01-30
47.160637,37.564331,2012-01-30
47.870415,33.44693,2012-01-30
48.518421,34.679138,2012-01-30
48.223072,38.247005,2012-01-30
47.096016,37.596542,2012-01-30
49.968773,35.762501,2012-01-30
50.663857,33.148594,2012-01-30
47.165718,37.527851,2012-01-30
47.950665,37.843094,2012-01-30
48.167465,30.615414,2012-01-30
47.87183,33.445965,2012-01-31
48.167267,30.61886,2012-01-31
47.870285,33.391338,2012-01-31
47.627453,34.322308,2012-01-31
48.166229,30.617996,2012-02-01
47.628136,34.321934,2012-02-01
47.626656,34.321316,2012-02-01
47.154743,37.534035,2012-02-01
47.153271,37.535755,2012-02-01
47.162861,37.567993,2012-02-01
47.161213,37.569645,2012-02-01
48.492592,25.961975,2012-02-02
47.866913,33.436783,2012-02-02
50.554554,26.963238,2012-02-02
48.494228,38.809338,2012-02-02
47.15657,37.528637,2012-02-03
