LATITUDE,LONGITUDE,ACQ_DATE
47.6245,34.3265,2002-01-01
47.2826,31.7694,2002-01-01
46.3675,30.2451,2002-01-02
47.157,37.5646,2002-01-26
48.4574,38.7783,2002-01-26
48.4861,34.9851,2002-01-27
48.4902,34.9652,2002-01-27
47.8643,33.4522,2002-01-27
47.8648,33.46,2002-01-30
47.8637,33.4528,2002-01-30
45.4176,29.6021,2002-01-30
45.4247,29.5725,2002-01-30
47.8689,33.4324,2002-01-31
48.5136,34.6846,2002-01-31
49.5866,35.2145,2002-01-31
49.5846,35.228,2002-01-31
46.1847,32.7363,2002-02-01
46.1464,33.3274,2002-02-01
46.1931,32.7472,2002-02-01
46.1531,33.3255,2002-02-01
46.5485,32.4686,2002-02-01
47.4107,31.5025,2002-02-01
46.547,32.4731,2002-02-01
46.1973,32.7425,2002-02-01
46.4209,30.2013,2002-02-01
49.5623,23.4541,2002-02-01
45.4688,29.4414,2002-02-01
45.4965,29.3655,2002-02-01
45.473,29.4212,2002-02-01
46.4255,30.1802,2002-02-01
49.5642,23.4404,2002-02-01
49.5722,23.449,2002-02-01
50.3873,29.956,2002-02-01
45.4645,29.4617,2002-02-01
47.0991,37.6011,2002-02-02
48.2108,38.2403,2002-02-02
47.1625,37.5584,2002-02-02
47.1003,37.6007,2002-02-02
45.38,29.6887,2002-02-03
45.3855,29.6811,2002-02-03
47.862,33.44,2002-02-03
47.6581,29.9604,2002-02-03
48.5129,34.6786,2002-02-04
45.3761,29.7129,2002-02-04
50.3571,29.9642,2002-02-04
50.7507,30.2633,2002-02-04
50.283,25.1658,2002-02-04
48.4574,38.7664,2002-02-04
45.0205,34.0622,2002-02-07
45.669,34.9248,2002-02-07
45.0227,34.049,2002-02-07
47.1551,37.5343,2002-02-10
48.2171,38.2494,2002-02-11
47.1516,37.5334,2002-02-11
47.096,37.5999,2002-02-11
48.5192,34.677,2002-02-11
46.4956,31.9605,2002-02-12
45.3009,28.7534,2002-02-12
47.2783,29.9959,2002-02-12
48.5211,34.6819,2002-02-13
47.8601,33.4479,2002-02-13
47.1268,30.2024,2002-02-13
47.2195,31.7595,2002-02-14
47.2284,31.7624,2002-02-14
47.7936,30.6306,2002-02-14
48.034,30.2301,2002-02-14
47.6742,30.3613,2002-02-14
48.0215,30.1223,2002-02-14
48.2128,38.2396,2002-02-14
47.8539,30.6953,2002-02-15
48.7894,26.9773,2002-02-15
48.7859,26.9699,2002-02-15
45.4463,29.6133,2002-02-15
45.2999,28.5479,2002-02-15
45.2947,28.5676,2002-02-15
45.4651,29.1786,2002-02-15
45.4749,29.5367,2002-02-15
45.4776,29.1846,2002-02-15
45.471,29.2123,2002-02-15
45.4009,29.6672,2002-02-15
45.409,29.6997,2002-02-15
45.4797,29.5324,2002-02-15
47.8579,30.6901,2002-02-15
47.599,30.2758,2002-02-15
47.2464,30.0928,2002-02-15
46.3952,32.2328,2002-02-15
48.0238,29.6897,2002-02-15
47.3557,29.4503,2002-02-15
47.6058,30.2477,2002-02-15
47.6083,30.2423,2002-02-15
48.0725,29.7788,2002-02-15
47.3678,29.5213,2002-02-15
49.2939,23.5526,2002-02-15
47.6017,30.2704,2002-02-15
47.5454,30.273,2002-02-15
47.8184,29.9316,2002-02-15
47.3677,29.5145,2002-02-15
47.6379,34.327,2002-02-16
47.731,30.5153,2002-02-16
45.9998,33.7439,2002-02-16
46.1604,33.1458,2002-02-16
46.2705,32.1364,2002-02-16
47.8778,30.6598,2002-02-16
47.4376,29.6784,2002-02-16
48.566,30.14,2002-02-16
47.0931,30.0456,2002-02-16
47.5661,29.8048,2002-02-16
46.474,32.204,2002-02-16
49.25,27.0032,2002-02-17
45.1926,34.7666,2002-02-17
47.39,29.9426,2002-02-17
47.4225,30.0655,2002-02-17
47.8697,29.845,2002-02-17
48.2697,30.2078,2002-02-17
47.8719,29.8526,2002-02-17
47.6228,29.8471,2002-02-17
47.4424,29.6911,2002-02-17
48.1937,30.0597,2002-02-17
49.562,23.5233,2002-02-17
47.8854,31.8936,2002-02-17
47.3702,31.5792,2002-02-17
45.1901,34.7723,2002-02-17
47.3891,29.9367,2002-02-17
47.4403,29.6846,2002-02-17
47.8721,29.7213,2002-02-17
46.4278,32.5345,2002-02-17
47.6188,29.8662,2002-02-17
47.4511,29.9272,2002-02-17
51.21,28.982,2002-02-17
51.1851,30.9617,2002-02-17
51.2561,31.0258,2002-02-17
51.4257,30.6044,2002-02-17
51.213,28.9658,2002-02-17
51.098,28.1446,2002-02-17
49.2996,31.0871,2002-02-17
50.0012,29.1579,2002-02-17
50.002,29.1526,2002-02-17
50.8801,28.6666,2002-02-17
49.0325,31.7762,2002-02-17
47.8926,32.1157,2002-02-17
48.9742,28.3729,2002-02-17
48.2715,30.2141,2002-02-17
50.0044,29.1411,2002-02-17
51.1934,28.8735,2002-02-18
47.0741,30.2628,2002-02-18
47.1545,37.5348,2002-02-18
51.5933,31.6861,2002-02-18
51.6112,31.6298,2002-02-18
51.5928,31.6784,2002-02-18
51.1848,28.8597,2002-02-18
47.0677,29.6733,2002-02-18
50.8242,28.7344,2002-02-18
50.9476,28.8317,2002-02-18
50.9417,28.8327,2002-02-18
50.7336,30.2357,2002-02-18
50.7093,28.2643,2002-02-18
50.7371,30.2429,2002-02-18
45.6709,34.8947,2002-02-18
50.8322,28.7474,2002-02-18
47.6971,29.7274,2002-02-18
49.911,32.4009,2002-02-18
47.3756,31.5899,2002-02-18
49.6306,32.8644,2002-02-18
49.7703,32.9026,2002-02-18
49.7806,32.905,2002-02-18
48.2177,38.2405,2002-02-18
48.142,31.9713,2002-02-18
48.8016,30.607,2002-02-18
49.1695,33.878,2002-02-18
48.2157,38.2537,2002-02-18
47.0985,37.5986,2002-02-18
47.8673,30.5291,2002-02-18
46.5537,30.6415,2002-02-18
48.6344,31.3494,2002-02-18
47.8698,33.3987,2002-02-18
47.3773,31.5712,2002-02-18
47.3716,31.5823,2002-02-18
49.1768,33.6253,2002-02-18
47.971,31.6262,2002-02-19
47.7653,30.132,2002-02-19
47.4412,30.0347,2002-02-19
46.5006,31.9402,2002-02-19
47.3824,30.8623,2002-02-19
47.4678,30.794,2002-02-19
47.9814,31.6192,2002-02-19
47.7026,30.4812,2002-02-19
46.5762,32.9462,2002-02-19
46.6304,32.6891,2002-02-19
46.63,32.6821,2002-02-19
47.8353,32.4685,2002-02-19
47.839,32.4501,2002-02-19
47.4986,30.967,2002-02-19
48.2959,30.7802,2002-02-19
45.252,28.7612,2002-02-19
46.5544,32.5437,2002-02-19
47.7969,30.3116,2002-02-19
47.195,30.2986,2002-02-19
48.0173,32.7833,2002-02-19
48.0211,32.7645,2002-02-19
47.696,30.0508,2002-02-19
48.5349,31.5789,2002-02-19
48.5446,31.583,2002-02-19
48.5318,31.5954,2002-02-19
48.5401,31.6055,2002-02-19
48.5433,31.589,2002-02-19
48.4157,31.0965,2002-02-19
48.0244,32.7719,2002-02-19
48.0205,32.7906,2002-02-19
47.5811,31.6935,2002-02-19
47.4649,31.6948,2002-02-19
48.0047,31.831,2002-02-19
47.4615,31.7123,2002-02-19
47.8955,30.341,2002-02-19
47.1542,30.3428,2002-02-19
48.5415,31.5995,2002-02-19
50.622,33.3848,2002-02-20
46.237,29.3952,2002-02-20
46.224,29.4416,2002-02-20
46.2289,29.4513,2002-02-20
46.242,29.4053,2002-02-20
49.0001,35.5178,2002-02-20
45.4218,29.0963,2002-02-20
48.6242,34.7041,2002-02-20
48.6269,34.7115,2002-02-20
45.4259,29.104,2002-02-20
48.0175,32.4581,2002-02-21
47.7737,32.2423,2002-02-21
45.6304,34.8611,2002-02-23
46.4352,34.7877,2002-02-23
45.6397,34.8644,2002-02-23
47.5599,38.0473,2002-02-23
48.149,37.6544,2002-02-23
47.8777,35.1574,2002-02-23
47.3396,30.5325,2002-02-23
48.2218,38.2502,2002-02-23
46.7845,35.159,2002-02-23
47.2226,38.1765,2002-02-24
47.2261,38.1843,2002-02-24
48.3311,36.8149,2002-02-24
48.1279,31.3866,2002-02-26
47.3642,30.9494,2002-02-26
48.0537,30.4446,2002-02-26
47.5892,30.6608,2002-02-26
48.3055,30.4405,2002-02-26
47.7958,30.3144,2002-02-26
48.0503,30.4621,2002-02-26
47.573,29.6903,2002-03-01
47.572,29.6966,2002-03-01
45.637,28.5546,2002-03-02
45.6388,28.5414,2002-03-02
47.0967,37.5966,2002-03-03
46.2063,33.3014,2002-03-04
44.8584,33.9525,2002-03-04
46.1033,33.4374,2002-03-04
46.1122,33.4401,2002-03-04
46.1052,33.4247,2002-03-04
45.8716,33.7537,2002-03-04
48.1549,30.4539,2002-03-04
46.2709,29.3875,2002-03-04
46.6473,30.0213,2002-03-04
46.2727,29.3713,2002-03-04
46.4273,30.2543,2002-03-04
46.54,30.6894,2002-03-04
48.0388,29.6289,2002-03-05
47.5855,29.606,2002-03-05
47.6416,29.387,2002-03-05
47.6232,29.6434,2002-03-05
47.627,29.6245,2002-03-05
45.5022,29.5394,2002-03-05
47.3896,29.3395,2002-03-05
47.3712,30.1212,2002-03-05
47.382,30.1196,2002-03-05
47.3753,30.1014,2002-03-05
47.5127,29.6094,2002-03-05
47.3721,29.6653,2002-03-05
47.3702,29.6586,2002-03-05
47.3681,29.6848,2002-03-05
47.3713,30.1148,2002-03-05
47.4887,30.2924,2002-03-05
47.5433,29.2123,2002-03-05
48.0351,29.6476,2002-03-05
47.3868,29.5205,2002-03-05
47.0951,37.5979,2002-03-05
46.8158,29.9382,2002-03-05
46.82,29.9182,2002-03-05
47.3662,29.678,2002-03-05
47.7486,29.9007,2002-03-05
48.8191,29.6568,2002-03-05
47.4173,29.9032,2002-03-05
47.4124,29.9159,2002-03-05
47.6338,29.8153,2002-03-05
47.6355,29.8227,2002-03-05
47.6679,29.9433,2002-03-05
47.6745,29.9675,2002-03-05
47.6785,29.948,2002-03-05
47.4131,29.9229,2002-03-05
47.2898,30.0504,2002-03-05
47.0811,31.4414,2002-03-05
48.0971,28.9491,2002-03-05
47.8374,32.3543,2002-03-05
47.8801,32.2435,2002-03-05
47.8396,32.3624,2002-03-05
48.5611,25.8328,2002-03-05
48.3934,25.8317,2002-03-05
47.5751,31.7644,2002-03-05
47.0066,32.1101,2002-03-05
47.5846,31.7492,2002-03-05
47.5804,31.7404,2002-03-05
47.0715,31.456,2002-03-05
47.0077,34.3795,2002-03-05
46.1038,33.4341,2002-03-05
47.2899,30.0562,2002-03-05
47.083,31.4616,2002-03-05
47.0757,31.4651,2002-03-05
48.3911,25.8456,2002-03-05
46.8893,30.7022,2002-03-05
47.8548,33.4581,2002-03-05
48.2431,29.9681,2002-03-05
47.9735,29.952,2002-03-05
47.916,29.1841,2002-03-05
47.9126,29.2016,2002-03-05
48.0862,29.4757,2002-03-05
47.322,30.0706,2002-03-05
47.9753,29.9594,2002-03-05
47.8037,29.3847,2002-03-05
